review_id,attribute_name,attribute_value
b8928897-f737-4097-8ccc-0afc9e3b89bb,ambience,high
b8928897-f737-4097-8ccc-0afc9e3b89bb,cleanliness,medium
b8928897-f737-4097-8ccc-0afc9e3b89bb,comfort,medium
b8928897-f737-4097-8ccc-0afc9e3b89bb,service,low
7f90cf3a-8a93-49d4-81b7-ecf9f4eb623a,wifi_speed,low
7f90cf3a-8a93-49d4-81b7-ecf9f4eb623a,cleanliness,medium
7f90cf3a-8a93-49d4-81b7-ecf9f4eb623a,service,low
891e15be-861c-4197-a322-d43995e41685,cleanliness,low
891e15be-861c-4197-a322-d43995e41685,wifi_speed,low
0d3d029a-09ba-4f9f-b1d8-236913406e29,service,low
0d3d029a-09ba-4f9f-b1d8-236913406e29,wifi_speed,medium
99e4eddc-caf3-4c4f-88be-8c2132d05482,cleanliness,high
99e4eddc-caf3-4c4f-88be-8c2132d05482,wifi_speed,high
99e4eddc-caf3-4c4f-88be-8c2132d05482,comfort,high
e711e37f-a293-4306-a8b9-82b276758ac1,comfort,high
e711e37f-a293-4306-a8b9-82b276758ac1,ambience,low
e711e37f-a293-4306-a8b9-82b276758ac1,service,high
e711e37f-a293-4306-a8b9-82b276758ac1,cleanliness,low
e711e37f-a293-4306-a8b9-82b276758ac1,wifi_speed,low
f4d917a8-e5e4-4792-8a72-a6a2268a05e8,service,medium
f4d917a8-e5e4-4792-8a72-a6a2268a05e8,comfort,high
f4d917a8-e5e4-4792-8a72-a6a2268a05e8,wifi_speed,low
f4d917a8-e5e4-4792-8a72-a6a2268a05e8,ambience,medium
cd51596c-17b3-4755-862d-d6b3fd02e39a,ambience,low
cd51596c-17b3-4755-862d-d6b3fd02e39a,wifi_speed,low
95f22c76-fbc2-4cdf-9eb3-9c47e7c0defd,cleanliness,low
95f22c76-fbc2-4cdf-9eb3-9c47e7c0defd,service,low
95f22c76-fbc2-4cdf-9eb3-9c47e7c0defd,comfort,high
95f22c76-fbc2-4cdf-9eb3-9c47e7c0defd,wifi_speed,high
3cdd0c56-d39f-4788-92af-3ed58e610325,cleanliness,low
3cdd0c56-d39f-4788-92af-3ed58e610325,wifi_speed,high
3cdd0c56-d39f-4788-92af-3ed58e610325,ambience,high
3cdd0c56-d39f-4788-92af-3ed58e610325,comfort,high
3cdd0c56-d39f-4788-92af-3ed58e610325,service,medium
a093c9df-8c76-4d02-8704-a5de5161a498,ambience,medium
a093c9df-8c76-4d02-8704-a5de5161a498,cleanliness,medium
a093c9df-8c76-4d02-8704-a5de5161a498,wifi_speed,high
a093c9df-8c76-4d02-8704-a5de5161a498,service,medium
423b74c3-fb63-4919-a4d5-34adef43819f,wifi_speed,medium
423b74c3-fb63-4919-a4d5-34adef43819f,ambience,medium
423b74c3-fb63-4919-a4d5-34adef43819f,service,low
a50cc914-6f39-4d8c-872a-194336529f36,wifi_speed,high
a50cc914-6f39-4d8c-872a-194336529f36,service,medium
a50cc914-6f39-4d8c-872a-194336529f36,ambience,low
a50cc914-6f39-4d8c-872a-194336529f36,cleanliness,high
56c256c5-f0d0-48fa-9b1f-aed0ea85d9e0,comfort,medium
56c256c5-f0d0-48fa-9b1f-aed0ea85d9e0,service,low
56c256c5-f0d0-48fa-9b1f-aed0ea85d9e0,cleanliness,high
56c256c5-f0d0-48fa-9b1f-aed0ea85d9e0,wifi_speed,low
bdbb957d-9fb2-44d0-ad08-a070e1d48c21,cleanliness,high
bdbb957d-9fb2-44d0-ad08-a070e1d48c21,service,high
bdbb957d-9fb2-44d0-ad08-a070e1d48c21,wifi_speed,low
bdbb957d-9fb2-44d0-ad08-a070e1d48c21,ambience,low
65ad74f5-e616-4a91-9e39-b511119a0be5,cleanliness,medium
65ad74f5-e616-4a91-9e39-b511119a0be5,service,low
65ad74f5-e616-4a91-9e39-b511119a0be5,wifi_speed,medium
65ad74f5-e616-4a91-9e39-b511119a0be5,ambience,medium
65ad74f5-e616-4a91-9e39-b511119a0be5,comfort,low
e74f493c-931b-4451-b61f-7228c963f8c2,cleanliness,high
e74f493c-931b-4451-b61f-7228c963f8c2,comfort,low
e74f493c-931b-4451-b61f-7228c963f8c2,wifi_speed,high
10f890fa-a2c5-4ae7-ab6a-9aaac656903d,wifi_speed,high
10f890fa-a2c5-4ae7-ab6a-9aaac656903d,service,high
10f890fa-a2c5-4ae7-ab6a-9aaac656903d,comfort,low
602c963c-d91f-4b42-b5ad-cec1e8da09c3,service,low
602c963c-d91f-4b42-b5ad-cec1e8da09c3,ambience,high
602c963c-d91f-4b42-b5ad-cec1e8da09c3,cleanliness,medium
ebf9c50d-2761-4ae0-b008-326101971b67,cleanliness,medium
ebf9c50d-2761-4ae0-b008-326101971b67,wifi_speed,medium
a5f21730-2eb8-4166-9e78-e64167da069a,ambience,medium
a5f21730-2eb8-4166-9e78-e64167da069a,cleanliness,high
a5f21730-2eb8-4166-9e78-e64167da069a,service,high
d8d7b7fc-32a1-4764-a6be-4ae9ce705066,service,high
d8d7b7fc-32a1-4764-a6be-4ae9ce705066,wifi_speed,high
d8d7b7fc-32a1-4764-a6be-4ae9ce705066,comfort,high
d8d7b7fc-32a1-4764-a6be-4ae9ce705066,cleanliness,low
d8d7b7fc-32a1-4764-a6be-4ae9ce705066,ambience,low
827a8269-cdcf-4625-86ee-3decc3ae710f,comfort,high
827a8269-cdcf-4625-86ee-3decc3ae710f,cleanliness,medium
0bf3de1d-a1e1-4c95-ae88-f1608bb8ad49,wifi_speed,medium
0bf3de1d-a1e1-4c95-ae88-f1608bb8ad49,cleanliness,medium
0bf3de1d-a1e1-4c95-ae88-f1608bb8ad49,service,high
104578a6-9b6c-47a4-afb2-c2547d0219e7,service,low
104578a6-9b6c-47a4-afb2-c2547d0219e7,ambience,high
104578a6-9b6c-47a4-afb2-c2547d0219e7,comfort,medium
104578a6-9b6c-47a4-afb2-c2547d0219e7,cleanliness,low
104578a6-9b6c-47a4-afb2-c2547d0219e7,wifi_speed,low
6e5af223-fd65-4b70-9e37-eb54c4e65d01,ambience,high
6e5af223-fd65-4b70-9e37-eb54c4e65d01,wifi_speed,low
6e5af223-fd65-4b70-9e37-eb54c4e65d01,cleanliness,low
6e5af223-fd65-4b70-9e37-eb54c4e65d01,comfort,low
6e5af223-fd65-4b70-9e37-eb54c4e65d01,service,medium
7f25ecba-f9b2-491a-a964-ba3f263c7ccb,comfort,low
7f25ecba-f9b2-491a-a964-ba3f263c7ccb,service,medium
7f25ecba-f9b2-491a-a964-ba3f263c7ccb,cleanliness,high
59de0402-1e82-403e-bb5c-bb2dd5fc5bfb,cleanliness,low
59de0402-1e82-403e-bb5c-bb2dd5fc5bfb,service,medium
59de0402-1e82-403e-bb5c-bb2dd5fc5bfb,comfort,high
59de0402-1e82-403e-bb5c-bb2dd5fc5bfb,wifi_speed,high
59de0402-1e82-403e-bb5c-bb2dd5fc5bfb,ambience,high
29cfe81a-1b71-4d65-a62c-b3c3b61ee751,comfort,low
29cfe81a-1b71-4d65-a62c-b3c3b61ee751,cleanliness,medium
29cfe81a-1b71-4d65-a62c-b3c3b61ee751,ambience,low
29cfe81a-1b71-4d65-a62c-b3c3b61ee751,service,high
29cfe81a-1b71-4d65-a62c-b3c3b61ee751,wifi_speed,medium
c9192344-1b28-4bfa-ae65-96c7a42631bf,service,high
c9192344-1b28-4bfa-ae65-96c7a42631bf,ambience,medium
c9192344-1b28-4bfa-ae65-96c7a42631bf,wifi_speed,low
92f6beff-ce0c-454b-9273-af1dbc58db20,service,high
92f6beff-ce0c-454b-9273-af1dbc58db20,wifi_speed,high
92f6beff-ce0c-454b-9273-af1dbc58db20,comfort,low
92f6beff-ce0c-454b-9273-af1dbc58db20,ambience,high
92f6beff-ce0c-454b-9273-af1dbc58db20,cleanliness,low
32b07cad-9448-4fdd-8553-3e3499f03430,comfort,low
32b07cad-9448-4fdd-8553-3e3499f03430,cleanliness,medium
32b07cad-9448-4fdd-8553-3e3499f03430,wifi_speed,medium
dd72da6d-eb0f-42ea-ab2c-9298b4a11a1c,cleanliness,low
dd72da6d-eb0f-42ea-ab2c-9298b4a11a1c,wifi_speed,low
d0c5bc31-bd79-4bb1-8dcd-0c26b4c6846f,cleanliness,high
d0c5bc31-bd79-4bb1-8dcd-0c26b4c6846f,wifi_speed,high
d0c5bc31-bd79-4bb1-8dcd-0c26b4c6846f,ambience,high
d0c5bc31-bd79-4bb1-8dcd-0c26b4c6846f,comfort,medium
c699cedd-0422-42b5-848d-75d8e6cc9e10,service,low
c699cedd-0422-42b5-848d-75d8e6cc9e10,cleanliness,medium
cb1f0feb-08c7-452c-8775-8e5af7ddf231,cleanliness,high
cb1f0feb-08c7-452c-8775-8e5af7ddf231,comfort,low
cb1f0feb-08c7-452c-8775-8e5af7ddf231,service,low
cb1f0feb-08c7-452c-8775-8e5af7ddf231,wifi_speed,high
d6f3c893-e0e8-4eb7-97f8-79c022bf616d,wifi_speed,high
d6f3c893-e0e8-4eb7-97f8-79c022bf616d,cleanliness,low
d6f3c893-e0e8-4eb7-97f8-79c022bf616d,comfort,high
d6f3c893-e0e8-4eb7-97f8-79c022bf616d,service,medium
a0a00027-a015-4bf6-a533-789443616ebf,ambience,low
a0a00027-a015-4bf6-a533-789443616ebf,cleanliness,low
a0a00027-a015-4bf6-a533-789443616ebf,wifi_speed,medium
dcefe945-745a-439e-8162-1d3339725dd8,comfort,low
dcefe945-745a-439e-8162-1d3339725dd8,service,low
dcefe945-745a-439e-8162-1d3339725dd8,cleanliness,medium
dcefe945-745a-439e-8162-1d3339725dd8,ambience,low
b96e0a73-d298-4701-b97c-f1d0f977051d,wifi_speed,high
b96e0a73-d298-4701-b97c-f1d0f977051d,ambience,medium
b96e0a73-d298-4701-b97c-f1d0f977051d,comfort,medium
b96e0a73-d298-4701-b97c-f1d0f977051d,service,high
5af08a2f-7ac2-4127-ad37-2f8160434120,cleanliness,medium
5af08a2f-7ac2-4127-ad37-2f8160434120,wifi_speed,low
5af08a2f-7ac2-4127-ad37-2f8160434120,ambience,high
1b881d96-1c30-4e6c-92f8-316b36e38581,comfort,high
1b881d96-1c30-4e6c-92f8-316b36e38581,wifi_speed,low
1b881d96-1c30-4e6c-92f8-316b36e38581,service,low
1b881d96-1c30-4e6c-92f8-316b36e38581,cleanliness,low
1b881d96-1c30-4e6c-92f8-316b36e38581,ambience,low
44955e61-5210-4ec6-bd3c-045ff9b6e12a,service,high
44955e61-5210-4ec6-bd3c-045ff9b6e12a,comfort,medium
5e95aeab-affc-4591-93e9-1ef801259ab6,cleanliness,medium
5e95aeab-affc-4591-93e9-1ef801259ab6,comfort,high
3602ce4d-ecd0-4bd3-b14c-bb6ec0fc1165,ambience,high
3602ce4d-ecd0-4bd3-b14c-bb6ec0fc1165,cleanliness,low
3602ce4d-ecd0-4bd3-b14c-bb6ec0fc1165,comfort,low
21c82edf-9bac-47e4-92cb-3679cef165d5,comfort,low
21c82edf-9bac-47e4-92cb-3679cef165d5,service,medium
21c82edf-9bac-47e4-92cb-3679cef165d5,cleanliness,high
8b70bd49-c581-4ece-9880-af1ff97456bf,comfort,medium
8b70bd49-c581-4ece-9880-af1ff97456bf,service,low
2aa4bb0a-5bc5-42e4-acf2-e60707be4eda,comfort,high
2aa4bb0a-5bc5-42e4-acf2-e60707be4eda,ambience,high
2aa4bb0a-5bc5-42e4-acf2-e60707be4eda,cleanliness,low
2aa4bb0a-5bc5-42e4-acf2-e60707be4eda,wifi_speed,low
2aa4bb0a-5bc5-42e4-acf2-e60707be4eda,service,low
b30b978f-7275-4c6d-8a7c-86998c51ecde,comfort,low
b30b978f-7275-4c6d-8a7c-86998c51ecde,ambience,medium
b30b978f-7275-4c6d-8a7c-86998c51ecde,wifi_speed,low
b30b978f-7275-4c6d-8a7c-86998c51ecde,service,medium
b30b978f-7275-4c6d-8a7c-86998c51ecde,cleanliness,medium
db83c779-9646-4286-b0c2-0b2efca22f55,cleanliness,high
db83c779-9646-4286-b0c2-0b2efca22f55,comfort,low
db83c779-9646-4286-b0c2-0b2efca22f55,service,low
db83c779-9646-4286-b0c2-0b2efca22f55,wifi_speed,low
1ece1f69-a93b-47bc-96b7-7360c9612f20,comfort,high
1ece1f69-a93b-47bc-96b7-7360c9612f20,cleanliness,high
1ece1f69-a93b-47bc-96b7-7360c9612f20,service,medium
1ece1f69-a93b-47bc-96b7-7360c9612f20,wifi_speed,medium
52ba105d-6e27-4d78-b159-18cbda3a639b,cleanliness,high
52ba105d-6e27-4d78-b159-18cbda3a639b,ambience,low
52ba105d-6e27-4d78-b159-18cbda3a639b,comfort,high
52ba105d-6e27-4d78-b159-18cbda3a639b,wifi_speed,low
f5cc266c-9ebb-4551-b86e-9f12d68841bd,cleanliness,high
f5cc266c-9ebb-4551-b86e-9f12d68841bd,ambience,medium
f5cc266c-9ebb-4551-b86e-9f12d68841bd,service,low
f5cc266c-9ebb-4551-b86e-9f12d68841bd,wifi_speed,high
f5cc266c-9ebb-4551-b86e-9f12d68841bd,comfort,medium
deeb49cc-0716-4b3e-aa82-dc1242a9614d,comfort,high
deeb49cc-0716-4b3e-aa82-dc1242a9614d,cleanliness,high
deeb49cc-0716-4b3e-aa82-dc1242a9614d,service,high
deeb49cc-0716-4b3e-aa82-dc1242a9614d,ambience,medium
2791b7dd-9be6-45fd-9c93-69502f871676,ambience,high
2791b7dd-9be6-45fd-9c93-69502f871676,service,high
880c07c6-322a-4767-8d65-4742889d82e0,service,low
880c07c6-322a-4767-8d65-4742889d82e0,comfort,high
880c07c6-322a-4767-8d65-4742889d82e0,ambience,medium
2b89664c-6b2d-43e1-a646-0f38604b5906,wifi_speed,medium
2b89664c-6b2d-43e1-a646-0f38604b5906,comfort,low
2b89664c-6b2d-43e1-a646-0f38604b5906,ambience,low
2b89664c-6b2d-43e1-a646-0f38604b5906,cleanliness,low
2b89664c-6b2d-43e1-a646-0f38604b5906,service,medium
c09e8237-1707-4668-993f-648c0b73c6db,cleanliness,high
c09e8237-1707-4668-993f-648c0b73c6db,ambience,low
83df425f-51d2-47c9-aea6-cb5999a65c65,comfort,low
83df425f-51d2-47c9-aea6-cb5999a65c65,wifi_speed,medium
7c57ff98-37fa-4b85-ab4b-62d511373faa,service,low
7c57ff98-37fa-4b85-ab4b-62d511373faa,wifi_speed,medium
7c57ff98-37fa-4b85-ab4b-62d511373faa,cleanliness,low
84a778fa-e01a-4f9d-bf4c-4a0009ec0da7,cleanliness,medium
84a778fa-e01a-4f9d-bf4c-4a0009ec0da7,wifi_speed,medium
199bd12a-3e7a-471d-b312-28798262e74c,cleanliness,low
199bd12a-3e7a-471d-b312-28798262e74c,comfort,low
199bd12a-3e7a-471d-b312-28798262e74c,service,low
199bd12a-3e7a-471d-b312-28798262e74c,ambience,low
ecdf65de-2209-4c58-a174-512e658a31c2,ambience,medium
ecdf65de-2209-4c58-a174-512e658a31c2,wifi_speed,medium
393aad27-9e79-420d-948c-befcc6ef6513,service,low
393aad27-9e79-420d-948c-befcc6ef6513,cleanliness,low
393aad27-9e79-420d-948c-befcc6ef6513,comfort,medium
393aad27-9e79-420d-948c-befcc6ef6513,wifi_speed,low
393aad27-9e79-420d-948c-befcc6ef6513,ambience,medium
37503f1c-d4ce-41d8-8eed-e3cc02fffbfa,service,medium
37503f1c-d4ce-41d8-8eed-e3cc02fffbfa,ambience,high
50da0c8f-17c6-42c0-b650-19460ff226b2,ambience,high
50da0c8f-17c6-42c0-b650-19460ff226b2,comfort,medium
922e7568-f2dd-4fc7-8773-02b7c0df5741,wifi_speed,medium
922e7568-f2dd-4fc7-8773-02b7c0df5741,comfort,high
922e7568-f2dd-4fc7-8773-02b7c0df5741,cleanliness,high
922e7568-f2dd-4fc7-8773-02b7c0df5741,service,low
922e7568-f2dd-4fc7-8773-02b7c0df5741,ambience,medium
bf172495-2127-4d9b-b3d1-4df3d77cfd24,comfort,medium
bf172495-2127-4d9b-b3d1-4df3d77cfd24,service,low
bf172495-2127-4d9b-b3d1-4df3d77cfd24,ambience,low
186c4f6c-c4a2-456a-b5d7-4903ed832f42,service,high
186c4f6c-c4a2-456a-b5d7-4903ed832f42,wifi_speed,high
186c4f6c-c4a2-456a-b5d7-4903ed832f42,comfort,high
186c4f6c-c4a2-456a-b5d7-4903ed832f42,ambience,medium
186c4f6c-c4a2-456a-b5d7-4903ed832f42,cleanliness,high
575517ec-719b-4777-bc40-83bd09d3d9d1,cleanliness,high
575517ec-719b-4777-bc40-83bd09d3d9d1,ambience,low
575517ec-719b-4777-bc40-83bd09d3d9d1,wifi_speed,high
575517ec-719b-4777-bc40-83bd09d3d9d1,comfort,medium
a4fc0f97-decf-4657-9854-577bac4c81f7,wifi_speed,high
a4fc0f97-decf-4657-9854-577bac4c81f7,comfort,medium
f7a91412-8999-4fb7-b1ce-c14732333eea,wifi_speed,low
f7a91412-8999-4fb7-b1ce-c14732333eea,cleanliness,medium
5b8a6660-0841-4fc7-b2d5-8f3437908cb9,ambience,medium
5b8a6660-0841-4fc7-b2d5-8f3437908cb9,service,low
5b8a6660-0841-4fc7-b2d5-8f3437908cb9,wifi_speed,low
5b8a6660-0841-4fc7-b2d5-8f3437908cb9,cleanliness,medium
5b8a6660-0841-4fc7-b2d5-8f3437908cb9,comfort,high
52588a1b-7531-4140-b677-ed09b3628af1,comfort,high
52588a1b-7531-4140-b677-ed09b3628af1,ambience,medium
a6acb998-852d-4b21-a5f8-964204ad8e0e,cleanliness,medium
a6acb998-852d-4b21-a5f8-964204ad8e0e,ambience,medium
a6acb998-852d-4b21-a5f8-964204ad8e0e,comfort,medium
a6acb998-852d-4b21-a5f8-964204ad8e0e,wifi_speed,high
b01b4f75-3d32-4ce9-acb6-a8737885c0a1,wifi_speed,medium
b01b4f75-3d32-4ce9-acb6-a8737885c0a1,ambience,high
b01b4f75-3d32-4ce9-acb6-a8737885c0a1,service,low
b01b4f75-3d32-4ce9-acb6-a8737885c0a1,cleanliness,low
c5ac07b9-0ff3-40ec-b643-5a925418b25f,comfort,high
c5ac07b9-0ff3-40ec-b643-5a925418b25f,ambience,medium
c5ac07b9-0ff3-40ec-b643-5a925418b25f,cleanliness,low
c5ac07b9-0ff3-40ec-b643-5a925418b25f,service,low
4592e4eb-be2d-4599-ab99-1f276ce1db72,cleanliness,low
4592e4eb-be2d-4599-ab99-1f276ce1db72,wifi_speed,high
b424ab57-cd67-4c49-b8b4-c54f550f3ab3,ambience,high
b424ab57-cd67-4c49-b8b4-c54f550f3ab3,service,high
b424ab57-cd67-4c49-b8b4-c54f550f3ab3,wifi_speed,medium
b424ab57-cd67-4c49-b8b4-c54f550f3ab3,cleanliness,high
b424ab57-cd67-4c49-b8b4-c54f550f3ab3,comfort,medium
36ed99ee-a331-49ad-bbb4-b5623d68980a,wifi_speed,high
36ed99ee-a331-49ad-bbb4-b5623d68980a,ambience,medium
ab24e529-8932-43f4-9554-7de4f9a3b7b6,wifi_speed,medium
ab24e529-8932-43f4-9554-7de4f9a3b7b6,service,medium
ab24e529-8932-43f4-9554-7de4f9a3b7b6,cleanliness,low
ab24e529-8932-43f4-9554-7de4f9a3b7b6,ambience,high
ab24e529-8932-43f4-9554-7de4f9a3b7b6,comfort,medium
3cfc7575-f801-44a4-b2ba-fc166cfbc06f,service,medium
3cfc7575-f801-44a4-b2ba-fc166cfbc06f,comfort,medium
c1a97580-c5ae-4614-93a2-b948dce05bb4,wifi_speed,low
c1a97580-c5ae-4614-93a2-b948dce05bb4,comfort,medium
c1a97580-c5ae-4614-93a2-b948dce05bb4,cleanliness,low
c1a97580-c5ae-4614-93a2-b948dce05bb4,ambience,high
f3d09be6-c79f-44c4-862e-7d31538dbd4c,ambience,low
f3d09be6-c79f-44c4-862e-7d31538dbd4c,cleanliness,low
85ad7758-d13a-4832-9eb8-d34105cc6b26,service,low
85ad7758-d13a-4832-9eb8-d34105cc6b26,cleanliness,medium
85ad7758-d13a-4832-9eb8-d34105cc6b26,wifi_speed,high
85ad7758-d13a-4832-9eb8-d34105cc6b26,ambience,high
85ad7758-d13a-4832-9eb8-d34105cc6b26,comfort,high
e73502de-2b26-418f-9a7f-e10499907016,cleanliness,low
e73502de-2b26-418f-9a7f-e10499907016,comfort,medium
e73502de-2b26-418f-9a7f-e10499907016,wifi_speed,high
a59c5743-dab2-418b-8d90-ecfc3eaf996e,wifi_speed,high
a59c5743-dab2-418b-8d90-ecfc3eaf996e,service,medium
a59c5743-dab2-418b-8d90-ecfc3eaf996e,ambience,high
1ab168da-d2c3-45e5-881b-b50152c1a556,wifi_speed,medium
1ab168da-d2c3-45e5-881b-b50152c1a556,ambience,medium
1ab168da-d2c3-45e5-881b-b50152c1a556,comfort,medium
9ba0fce7-1b43-4530-9b7d-6a04e531f36e,wifi_speed,high
9ba0fce7-1b43-4530-9b7d-6a04e531f36e,service,high
013997e3-52c0-475c-9f26-70d735f1dcf6,wifi_speed,low
013997e3-52c0-475c-9f26-70d735f1dcf6,ambience,low
013997e3-52c0-475c-9f26-70d735f1dcf6,comfort,high
381400f2-4e4b-40af-806b-5ff4e593f06e,ambience,medium
381400f2-4e4b-40af-806b-5ff4e593f06e,wifi_speed,high
2ec0b616-0e8a-4821-964c-ea4ab703140d,comfort,low
2ec0b616-0e8a-4821-964c-ea4ab703140d,service,low
2ec0b616-0e8a-4821-964c-ea4ab703140d,wifi_speed,medium
2ec0b616-0e8a-4821-964c-ea4ab703140d,cleanliness,medium
2ec0b616-0e8a-4821-964c-ea4ab703140d,ambience,low
50650007-c7b9-4bec-90e8-f9d3736be1a3,cleanliness,low
50650007-c7b9-4bec-90e8-f9d3736be1a3,wifi_speed,high
50650007-c7b9-4bec-90e8-f9d3736be1a3,service,high
d4dd889f-7472-470f-a832-be927954c5af,cleanliness,low
d4dd889f-7472-470f-a832-be927954c5af,comfort,high
21d9e18b-208e-4315-addc-c761a8eb8d18,service,high
21d9e18b-208e-4315-addc-c761a8eb8d18,ambience,low
21d9e18b-208e-4315-addc-c761a8eb8d18,wifi_speed,high
21d9e18b-208e-4315-addc-c761a8eb8d18,cleanliness,high
21d9e18b-208e-4315-addc-c761a8eb8d18,comfort,medium
54ff02a7-b129-4bc1-a26c-82a6bd47c75c,cleanliness,low
54ff02a7-b129-4bc1-a26c-82a6bd47c75c,ambience,low
54ff02a7-b129-4bc1-a26c-82a6bd47c75c,wifi_speed,medium
fd06c9d4-e8ab-464f-b452-8171873515da,service,low
fd06c9d4-e8ab-464f-b452-8171873515da,wifi_speed,medium
fd06c9d4-e8ab-464f-b452-8171873515da,ambience,high
fd06c9d4-e8ab-464f-b452-8171873515da,cleanliness,low
f142b18d-e34e-42cd-bfb2-a916347eac1f,wifi_speed,high
f142b18d-e34e-42cd-bfb2-a916347eac1f,cleanliness,high
f0c0c255-4542-4d23-8101-6f4d5c32f567,comfort,medium
f0c0c255-4542-4d23-8101-6f4d5c32f567,ambience,low
5fc77a47-7755-48d0-83d1-3c97b2c926f0,cleanliness,low
5fc77a47-7755-48d0-83d1-3c97b2c926f0,comfort,low
5fc77a47-7755-48d0-83d1-3c97b2c926f0,ambience,high
5fc77a47-7755-48d0-83d1-3c97b2c926f0,wifi_speed,high
3a745f6c-958d-4134-88d0-0f4d0a6a4caf,service,high
3a745f6c-958d-4134-88d0-0f4d0a6a4caf,comfort,high
070df3fc-217f-4ab3-bcf1-7d205b46958b,cleanliness,medium
070df3fc-217f-4ab3-bcf1-7d205b46958b,comfort,medium
070df3fc-217f-4ab3-bcf1-7d205b46958b,ambience,low
b295e09b-50b3-4887-a5b5-8a75c11ad3e4,cleanliness,medium
b295e09b-50b3-4887-a5b5-8a75c11ad3e4,comfort,medium
b295e09b-50b3-4887-a5b5-8a75c11ad3e4,ambience,high
b295e09b-50b3-4887-a5b5-8a75c11ad3e4,wifi_speed,high
4af7da21-95b4-48f6-8365-cb3f724a92b2,wifi_speed,high
4af7da21-95b4-48f6-8365-cb3f724a92b2,comfort,low
4af7da21-95b4-48f6-8365-cb3f724a92b2,cleanliness,medium
4af7da21-95b4-48f6-8365-cb3f724a92b2,ambience,medium
4af7da21-95b4-48f6-8365-cb3f724a92b2,service,low
8c1f9f7b-13b5-49b0-a2f8-f7506ed841a3,ambience,high
8c1f9f7b-13b5-49b0-a2f8-f7506ed841a3,service,high
8c1f9f7b-13b5-49b0-a2f8-f7506ed841a3,cleanliness,medium
8c1f9f7b-13b5-49b0-a2f8-f7506ed841a3,comfort,high
82f2d09e-2b4b-4791-88e4-8954d1efe41f,wifi_speed,high
82f2d09e-2b4b-4791-88e4-8954d1efe41f,cleanliness,high
82f2d09e-2b4b-4791-88e4-8954d1efe41f,ambience,low
82f2d09e-2b4b-4791-88e4-8954d1efe41f,service,low
e78538c0-dc70-41d1-9d0e-49ee4da66363,wifi_speed,high
e78538c0-dc70-41d1-9d0e-49ee4da66363,comfort,high
e78538c0-dc70-41d1-9d0e-49ee4da66363,ambience,medium
c2c62205-c033-41da-9b09-d34539e604c4,service,low
c2c62205-c033-41da-9b09-d34539e604c4,wifi_speed,low
c2c62205-c033-41da-9b09-d34539e604c4,comfort,high
c2c62205-c033-41da-9b09-d34539e604c4,ambience,high
c2c62205-c033-41da-9b09-d34539e604c4,cleanliness,medium
d08b0fc3-4df2-45c8-b648-472f69d357a1,ambience,medium
d08b0fc3-4df2-45c8-b648-472f69d357a1,comfort,medium
d08b0fc3-4df2-45c8-b648-472f69d357a1,cleanliness,high
d08b0fc3-4df2-45c8-b648-472f69d357a1,service,high
96f2284a-6065-4789-afc3-b2d932ff378c,cleanliness,medium
96f2284a-6065-4789-afc3-b2d932ff378c,comfort,high
8ccad972-816a-422d-b4ec-8baf5aabea7e,wifi_speed,low
8ccad972-816a-422d-b4ec-8baf5aabea7e,service,medium
fca9bcc6-538b-426b-a430-62cbd6d4b990,ambience,high
fca9bcc6-538b-426b-a430-62cbd6d4b990,service,low
fca9bcc6-538b-426b-a430-62cbd6d4b990,wifi_speed,medium
fca9bcc6-538b-426b-a430-62cbd6d4b990,comfort,low
6b7b9274-9dfd-47ec-9ad3-8e4597c60848,ambience,low
6b7b9274-9dfd-47ec-9ad3-8e4597c60848,service,high
6b7b9274-9dfd-47ec-9ad3-8e4597c60848,cleanliness,medium
6b7b9274-9dfd-47ec-9ad3-8e4597c60848,wifi_speed,high
6b7b9274-9dfd-47ec-9ad3-8e4597c60848,comfort,medium
4d593bc7-6882-4329-b34d-834444ed8b0e,service,high
4d593bc7-6882-4329-b34d-834444ed8b0e,comfort,low
4d593bc7-6882-4329-b34d-834444ed8b0e,wifi_speed,medium
560208ff-fce4-4c52-9cef-b97094e4860f,wifi_speed,high
560208ff-fce4-4c52-9cef-b97094e4860f,comfort,medium
560208ff-fce4-4c52-9cef-b97094e4860f,ambience,medium
560208ff-fce4-4c52-9cef-b97094e4860f,cleanliness,low
560208ff-fce4-4c52-9cef-b97094e4860f,service,high
28720356-e3d2-4c2b-8299-767c312189be,ambience,medium
28720356-e3d2-4c2b-8299-767c312189be,service,high
28720356-e3d2-4c2b-8299-767c312189be,comfort,high
28720356-e3d2-4c2b-8299-767c312189be,cleanliness,medium
fd68bd21-40a1-4eb8-87b8-41ba34d909d4,wifi_speed,medium
fd68bd21-40a1-4eb8-87b8-41ba34d909d4,service,medium
fd68bd21-40a1-4eb8-87b8-41ba34d909d4,comfort,medium
fd68bd21-40a1-4eb8-87b8-41ba34d909d4,cleanliness,high
43b37935-673c-4fc6-bcd3-46fdff84e36f,comfort,high
43b37935-673c-4fc6-bcd3-46fdff84e36f,service,low
49507a2f-19bc-4865-951f-04fb20ac42f0,cleanliness,medium
49507a2f-19bc-4865-951f-04fb20ac42f0,ambience,high
49507a2f-19bc-4865-951f-04fb20ac42f0,comfort,medium
ace085da-69a5-431b-84f3-a7f558d18f6c,comfort,low
