wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
1121e4b9-e4e6-487d-8ad3-b486ade56da9,Coelho S/A,25.400775,-58.807389,Magnam suscipit saepe cupiditate.,False,True,True,False,True,False,0,2,0,True,4,0,True,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-06-06 06:52:04,Alameda de Baixo da Penha, 99,,Gandra,Porto,Clipperton Island,2477-415
f3514dd7-b4f0-46c5-8168-298acb7777ab,Valente S.A.,55.621920,65.514579,Non dolorum veritatis assumenda modi dolore in.,False,False,False,False,False,False,3,2,0,False,5,2,True,False,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-11-20 22:11:17,Av de Soares, 40,,Costa da Caparica,Bragança,Singapura,7827-662
0c44e6a6-c338-4636-ad99-a661ff69fc63,Brito S.A.,51.8246755,-114.817657,Doloremque nemo ducimus velit.,True,False,True,False,False,False,0,2,2,True,5,2,True,True,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-04-12 14:23:53,Rua Matos, 44,,Pinhel,Faro,Wallis e Futuna,0379-966
c403ce1a-78b3-4f52-ad88-35649e4e6dfb,Lima S/A,-65.1561595,-57.296526,Aliquid odit culpa animi iure cumque libero.,True,False,True,True,False,False,3,1,2,False,3,2,True,True,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-06-03 04:02:38,R. de Neto, 630,,Sacavém,Lisboa,Ilhas Virgens Britânicas,7019-696
34e1a4a9-1b69-400e-a5d6-a070628eb1f0,Azevedo,61.000633,-82.638661,Dicta sapiente quae quia.,True,False,False,True,False,True,3,0,2,False,0,1,False,True,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-12-12 22:53:44,Av Flor Castro, 16,,Horta,Bragança,Ilhas Salomão,9710-153
47e7e1e6-f380-4bf9-becd-4400409e7a57,Neto Henriques S/A,-79.7570015,93.245846,Delectus officiis id iure nemo eius.,False,True,True,True,True,False,3,2,2,True,1,0,False,True,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-01-14 08:42:48,R. Oliveira, 26,,Fiães,Braga,Líbano,9173-767
9e420594-ff85-4af2-82f5-633de1e4b95f,Leite,78.3246605,-15.885423,Adipisci dolor tempore beatae iusto rerum.,True,True,False,True,False,False,3,0,0,True,6,1,True,False,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-06-20 23:16:53,Praça Faria, 76,,Porto,Faro,Samoa,8137-775
bbbecb0a-d95c-40e4-ae9e-1ad679bf248b,Guerreiro,-73.155032,141.114574,Id ipsum perspiciatis eaque inventore.,True,False,True,False,False,False,0,0,1,True,6,1,False,False,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-03-25 08:57:15,Largo Barbosa, 589,,Freamunde,Santarém,Haiti,8625-357
b4abf03c-c0e8-47df-9658-4e1de6eb16ac,Matos,44.1270185,46.268517,Laboriosam velit eaque architecto sed ad magnam.,False,True,True,True,True,True,2,2,0,True,6,0,True,True,True,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-11-20 06:20:42,Praça Vaz, S/N,,Anadia,Portalegre,Mayotte,8120-850
1c04573b-51ab-4d30-91f0-b2778ff8863b,Abreu Barros S/A,19.011130,-44.102660,Magnam possimus fugit reprehenderit ab hic culpa.,True,True,True,False,False,False,3,2,0,True,3,2,False,False,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-08-11 02:54:32,Rua das Musas, 65,,Abrantes,Portalegre,Andorra,5165-962
d196cc70-2620-492e-887e-deb23b75cddb,Campos e Filhos,-75.2822165,-111.924733,Tempora laudantium quia asperiores.,False,False,False,True,True,False,2,0,2,False,1,1,False,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-04-24 01:42:35,Praça Teófilo Ferreira, 4,,Lixa,Santarém,Ilhas Salomão,5046-131
9da15b9b-6787-4135-955e-79f7c4ab7ceb,Simões Brito S/A,85.4285775,-38.116197,Autem necessitatibus blanditiis cupiditate.,True,True,False,False,False,True,3,1,2,False,3,1,False,True,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-10-26 18:45:35,Alameda Cruz, 47,,Costa da Caparica,Coimbra,Mónaco,6173-730
b13d04d2-a69f-499d-b158-e10fa0fe3f43,Costa e Filhos,89.322456,-164.221933,Rem architecto quis occaecati.,False,False,True,True,False,False,1,0,2,True,6,0,False,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-15 05:16:19,Avenida Anjos, 8,,Lamego,Coimbra,São Tomé e Príncipe,4936-951
bdc43e6a-cb4d-41f3-bf3d-b3f2b39b30fe,Magalhães,62.3726025,-148.654339,Earum sit necessitatibus est quisquam occaecati.,True,False,False,False,True,True,3,1,2,True,6,2,False,True,False,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-05-21 11:29:42,Av Diana Domingues, 49,,Guarda,Coimbra,São Pedro e Miquelon,6032-975
6e3727f0-211d-4498-a473-2555154d4423,Batista e Filhos,4.026511,93.209791,Molestias maiores cum blanditiis.,False,False,False,False,False,True,3,1,2,True,6,1,True,True,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-01-16 07:34:56,Alameda de Baptista, S/N,,Lamego,Leiria,Hungria,7379-602
ded0e172-8dc4-48b5-a8fb-5624a665f880,Mota Maia e Filhos,80.6622005,112.545024,At eaque quidem officia.,False,False,False,False,True,False,0,0,2,True,5,0,False,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-07-28 13:06:56,R. Castro, 59,,Viseu,Castelo Branco,Andorra,4934-833
b7c6af0b-9026-45bd-82c7-388d89eed3cb,Matias,-61.663230,-62.793093,Enim similique esse vel est facere.,False,False,True,False,True,True,0,0,1,True,5,0,False,False,False,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-04-27 12:36:48,Praça do Bicalho, 33,,Peniche,Setúbal,Santa Lúcia,5806-368
3f90b997-2ab2-4b5d-9d76-4cc445ddd66d,Miranda S.A.,35.913886,133.571634,Impedit explicabo vel.,True,True,False,False,False,True,1,2,2,False,3,1,False,True,False,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-10-14 23:24:31,Largo Yara Nogueira, 826,,Vila Franca de Xira,Coimbra,Japão,9759-160
2085931d-8c03-47d0-8f35-229280a56da5,Ferreira,19.450633,92.610100,Doloremque vel tempore aliquam.,False,False,True,True,False,True,3,0,2,True,5,2,False,True,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-09-01 21:05:40,Alameda Borges, 36,,Mirandela,Lisboa,Belize,2361-532
2327cd56-91a5-4461-a406-32895510e9d8,Paiva Lda.,-83.483184,7.273265,Architecto assumenda repellendus laudantium.,False,True,True,False,True,True,3,2,0,False,6,0,True,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-03-07 18:05:26,Avenida Nunes, 33,,Cartaxo,Viseu,Irão,6472-538
074f8671-9d9c-46f2-abe8-70d9a9bb0538,Ribeiro,-76.5312355,163.934070,Hic reprehenderit ducimus.,False,False,False,False,False,False,1,1,2,True,4,1,True,False,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-13 06:31:16,Avenida do Pinzaleiro, 6,,Odivelas,Aveiro,México,4161-553
cf38bdef-54e8-4fe2-ae5d-33a233282a03,Abreu Lda.,-80.5113675,-164.810576,Delectus totam ab quis nisi.,True,False,True,False,False,True,1,2,0,True,3,0,False,False,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-11-27 18:09:00,Alameda Gabriel Cunha, 45,,Setúbal,Coimbra,Comores,0277-894
9637cb77-676e-46f5-984c-5849f170b3a7,Paiva,84.8093615,-154.258910,Eum quis iste velit nisi.,True,False,True,False,False,False,3,1,2,True,6,0,False,True,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-12 06:33:45,Praça Rafael Antunes, 91,,Ponta Delgada,Viana do Castelo,Coreia do Sul,8694-819
cc9a93dc-7468-4a69-a484-17b0422139c0,Lima,26.860297,93.309947,Unde vitae consequatur quasi ab voluptates et.,True,False,False,False,True,True,1,1,2,True,4,1,True,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-09-04 20:32:42,R. do Pedregulho, S/N,,Loures,Portalegre,Bielorrússia,5339-586
bdfbd813-b884-4c33-8ca8-446352248935,Pereira S/A,-88.410051,-60.292571,Molestiae optio itaque in.,False,False,False,True,False,True,0,1,2,True,3,0,True,False,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-02-23 13:51:07,Av Filipe Batista, 16,,Sintra,Setúbal,Peru,5634-161
1ae9b288-8692-4b24-b932-d8e53f89cd15,Henriques,-27.6594545,-88.186884,Assumenda adipisci autem.,True,False,False,True,True,True,3,1,1,False,1,2,False,False,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-04-28 04:21:30,Avenida do Alto de São João, S/N,,Fundão,Porto,Clipperton Island,6933-836
de21ac08-c32a-499c-9535-2c7b890f62f1,Silva,14.556620,72.038701,Ducimus aperiam ducimus sit.,False,True,False,True,True,True,2,0,1,True,1,1,False,False,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-08-25 12:04:05,Av de Lima, 59,,Fátima,Bragança,Papua-Nova Guiné,1583-288
f020873a-e971-4c3c-a511-8c57ec031b17,Vaz Coelho S/A,-57.227174,-7.302648,Eligendi assumenda labore debitis eius.,True,True,False,False,True,True,3,2,1,True,0,1,True,False,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-09-26 20:50:32,Rua Carvalho, 99,,Almeirim,Portalegre,Tonga,0230-228
209e8625-a29b-4120-b9b5-356c48fb5882,Pacheco e Filhos,60.935583,-41.572790,Deserunt blanditiis aspernatur animi.,True,True,False,False,True,True,3,1,0,False,2,0,False,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-03-11 13:49:06,Rua José António Marques, S/N,,Macedo de Cavaleiros,Aveiro,Nepal,5031-866
e9796a7a-b921-4fe0-96de-146c57b03495,Sá,14.531262,153.371837,Eius alias minima voluptatibus laborum velit.,False,False,False,False,False,False,0,2,0,False,3,1,False,True,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-11-05 09:00:46,Avenida Flor Lourenço, 792,,Santo Tirso,Castelo Branco,Namíbia,5625-659
97437152-7959-49b3-8ed6-b1751fe2a5b3,Pinheiro,41.3319085,-79.574865,Dolorum impedit adipisci quidem.,False,True,True,True,False,False,1,0,2,True,6,0,False,False,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-06 06:10:38,Rua Kévim Baptista, 157,,Caniço,Santarém,Ilhas Virgens Britânicas,8368-178
72d20367-dec0-43fe-ba6d-775fcbdcfc83,Costa,-23.0899085,81.425066,Consectetur dignissimos molestias modi maiores.,True,True,False,True,False,False,1,1,1,False,5,2,False,False,False,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-04-10 18:54:00,R. Noa Silva, 3,,Espinho,Castelo Branco,Tunísia,5902-135
d1db189b-dd37-4725-8eb0-1ef3b3ce6394,Soares S.A.,71.2968665,-147.893746,Nulla a officia in omnis repellat.,True,False,True,True,True,True,3,2,2,False,0,0,True,False,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-09-14 08:36:32,R. Santos, 72,,Trofa,Guarda,Dhekelia,9398-387
cceac36b-2b6d-472d-9c3f-35e57de2ac8f,Gaspar S/A,64.570384,-150.229019,Eligendi fugit ea ab porro labore.,True,True,True,False,True,True,3,0,2,False,2,2,False,False,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-12-15 05:59:19,R. do Bolhão, 331,,Santana,Lisboa,Serra Leoa,8960-697
f698c1d6-c0cb-4e41-80b2-ebf0c9a72ed4,Torres,32.894414,84.213866,Quibusdam consequatur laborum dolores natus.,False,False,False,False,False,False,1,2,2,True,2,1,False,True,False,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-02-11 14:02:20,Travessa Emília Macedo, 45,,Trancoso,Coimbra,Iraque,9524-840
b3c014d2-76fa-47e8-a353-8724c0b653a3,Lopes Correia e Filhos,-59.5023885,7.264908,Illum temporibus illo libero asperiores.,True,True,True,True,True,True,1,0,1,True,6,0,False,True,True,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-05-12 18:29:32,R. Marta Costa, 25,,Vila Nova de Gaia,Vila Real,Paracel Islands,0293-738
f51c77bd-27be-40a4-b119-4f0fd931e719,Lourenço,-21.6435365,-49.263823,Quidem veniam exercitationem quas.,True,False,False,True,True,True,3,0,2,True,6,1,False,False,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-18 07:26:18,Av das Necessidades, S/N,,Horta,Bragança,Iémen,2123-629
ce0f9183-8098-4726-89d8-d158ebd7ad23,Ferreira,-85.116322,68.170895,Quos explicabo voluptatum expedita itaque.,False,True,False,False,False,False,0,1,2,False,1,2,False,False,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-11-03 05:20:03,Largo da Boa Viagem, 75,,Alcácer do Sal,Lisboa,Tailândia,7464-213
41efd990-4fd6-4c1e-b494-8fdf4ff1261b,Melo,-13.6779705,-16.606936,Quidem sit deleniti animi natus quo cupiditate.,False,True,False,False,True,True,3,2,2,True,4,2,False,True,False,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-07-21 12:39:54,Av Juliana Sá, 24,,Figueira da Foz,Lisboa,Baamas,1940-200
3e69d7d0-d6b8-4f41-8bc2-5956446c741d,Costa,81.5139465,31.749539,Saepe placeat unde impedit.,False,True,True,True,False,True,1,2,1,True,5,0,False,False,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-08-29 09:34:39,Alameda de S. João da Foz, 18,,Mirandela,Aveiro,Guiana,7753-475
907fdc53-f134-409f-b5b6-eaacc73fcba5,Marques,-67.5276125,-30.960712,Distinctio ipsam delectus ullam maiores.,False,True,False,False,True,False,3,0,0,True,6,1,False,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-10-01 17:12:52,Alameda de Guedes de Oliveira, 514,,Lixa,Portalegre,Papua-Nova Guiné,7200-551
bf852954-fe15-414d-b4df-d8ae4ab3d272,Pinho Lda.,60.693121,-159.911271,Pariatur hic fugiat dolores.,False,True,True,True,False,True,2,0,0,True,3,2,True,False,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-11 13:05:23,Avenida Gonçalves, 987,,Amarante,Viseu,Reino Unido,7325-186
a88d0a2f-297c-425a-bf1b-a8591d433c3f,Valente Lda.,-60.6705795,100.526303,Aut veniam placeat.,False,False,False,True,False,False,2,1,0,False,0,0,False,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-02-15 07:25:56,Av Freitas, 66,,Albufeira,Santarém,Laos,1876-935
05a1d08e-cb41-432f-bd56-7a04fe40c8ef,Correia S.A.,-67.870726,-92.248865,Voluptatibus impedit nemo architecto unde odit.,False,False,True,True,True,True,1,0,2,False,6,2,True,True,True,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-05-28 11:47:06,Av Valentina Moreira, 28,,Quarteira,Viseu,Laos,4856-481
75a73efc-4837-4af1-92eb-542c2f967f11,Gaspar Marques S.A.,13.6021205,-77.578352,Eaque sunt alias provident dignissimos.,False,True,False,False,True,True,2,1,2,False,4,2,False,False,True,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-06-09 01:28:14,Travessa Lopes, S/N,,Peso da Régua,Setúbal,Indonésia,3189-714
c263ac59-1b62-4830-a325-3a71fd448f2c,Esteves Lda.,-80.904711,75.141399,Necessitatibus soluta esse unde quod totam.,True,False,False,True,True,True,1,1,2,False,5,2,False,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-02-25 06:41:07,Largo Nicole Pinheiro, 40,,Porto,Castelo Branco,Guiana,9508-950
b441994e-d352-43f6-957c-c7924a82d63f,Monteiro Correia S.A.,-24.382503,42.271889,Veritatis qui nesciunt reprehenderit.,False,False,True,False,False,False,3,1,1,False,1,2,False,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-03-08 15:58:01,Rua Reis, 2,,Vila do Conde,Portalegre,Marrocos,6235-263
f44346c7-2725-4ebf-b969-a80a49747235,Gonçalves Henriques S/A,39.021071,125.039149,Qui odit consequatur dolorum corrupti culpa.,True,True,False,False,True,False,0,1,1,True,6,2,True,False,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-26 00:58:07,Travessa Santiago Amorim, 57,,Vila Real de Santo António,Beja,Antígua e Barbuda,2474-500
d14a7afd-d2b1-4fbe-9d23-abfbf5d47d3a,Sá Costa e Filhos,21.717453,-46.377814,Maxime cupiditate doloremque ratione.,True,True,False,True,False,False,1,1,1,False,2,2,True,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-06-20 10:26:31,Av Matilde Barros, 50,,Santa Cruz,Faro,Dinamarca,2161-479
575d1c2a-d3b3-43c2-8e58-ec56e540710b,Pinho,66.756801,-138.284701,Hic odio libero deserunt.,True,False,False,True,False,True,1,0,0,False,1,0,False,True,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-02-25 03:53:55,Largo do Penalva, S/N,,Funchal,Leiria,Botsuana,5106-959
d5e807e2-724d-42a6-bab2-9d1c17678f52,Machado,-59.8151825,22.665953,Iste esse quia eius excepturi.,True,True,True,True,False,False,2,0,1,True,4,2,False,True,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-03 01:38:16,Praça Luana Alves, 47,,Seixal,Coimbra,Niue,9492-940
89140bcd-b3d5-4cf8-b19e-ad1cc4c738ad,Fonseca,-78.0641095,-112.190378,Nam velit corrupti dignissimos.,False,True,True,True,True,True,2,0,1,False,1,2,True,False,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-05-21 18:14:00,Alameda de Fernandes, 213,,Lourosa,Viseu,Ilhas Virgens Americanas,1138-611
03db926d-e37a-47bd-bbfa-5fb255437a43,Ramos,10.9295125,-76.032852,Quo sapiente deserunt libero.,True,False,False,True,False,False,3,0,1,False,4,0,True,False,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-08-18 19:35:36,Travessa Carneiro, 28,,Tavira,Leiria,Brunei,5927-168
0676614a-669f-4964-9994-852798dc56e2,Simões,85.9564195,-138.928085,Laborum cum assumenda eum aperiam debitis.,False,False,False,True,True,True,1,1,0,True,5,0,False,False,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-07-15 17:05:54,R. César Macedo, 334,,Vila Nova de Gaia,Portalegre,Monserrate,8382-192
b79c12c2-0866-449a-a33d-31124801f5ab,Campos Cunha Lda.,-4.7507945,62.135517,Tempore suscipit provident tenetur.,False,True,False,True,False,True,2,0,1,True,2,1,False,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-04-26 10:22:02,Avenida Isabel Alves, 87,,Vila Nova de Foz Côa,Coimbra,República Checa,3383-140
a9a66726-baba-4e8b-887e-fcd4a6a70c8d,Marques,45.7910835,-9.413429,Soluta aliquid ea quos perferendis delectus.,True,False,True,True,False,False,2,1,0,True,3,1,True,True,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-10 03:23:06,Av de Camilo, 89,,Torres Vedras,Beja,Moldávia,6918-075
889dfa21-b103-4d5c-8f83-934d0f7c16b1,Batista Barbosa S.A.,-44.8656415,75.255966,Maiores saepe quae minus eius.,False,True,True,False,False,True,0,2,2,True,4,0,False,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-09-19 18:37:04,Av Marcos Paiva, S/N,,Tarouca,Viseu,Reino Unido,4718-136
23a235dc-df4f-4e76-b176-c61a66949c09,Machado,77.2903715,73.781584,Exercitationem consequatur dolore corporis.,False,True,False,False,True,False,0,1,0,False,3,2,False,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-03-21 23:07:49,Praça de Correia, 9,,Sacavém,Porto,Paracel Islands,9813-281
e02e8570-8e27-41fe-9eb3-25fda652a229,Guerreiro e Filhos,-67.690283,-157.113652,Adipisci nemo odit ipsum.,False,False,True,True,False,False,0,0,2,False,1,2,True,True,False,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-09 21:46:08,Av Pedro Lourenço, 7,,Serpa,Lisboa,Congo-Kinshasa,3543-870
bb8b74ea-5293-4fc9-a8d8-fe4981fdbe9a,Amorim,-27.3193315,-40.830827,Placeat facilis iusto esse consequuntur.,True,True,False,False,False,False,3,1,1,False,4,0,False,False,False,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-06-23 02:03:21,Rua de Gondomar, 9,,Sabugal,Faro,Líbano,3039-806
6fc647af-24bd-4d35-9bc7-f23acf5df8bb,Vicente,-48.9115365,131.193678,Natus eaque ducimus iure dolor iure.,True,False,False,True,False,False,3,1,2,True,6,1,False,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-04-11 18:16:47,Praça José Coelho, 8,,Gafanha da Nazaré,Braga,Malásia,5553-005
055942d6-cefb-4e88-9f52-86666b322cfc,Nascimento,3.5916105,-157.381007,Odit iusto optio tenetur eos repudiandae esse.,True,False,False,True,True,False,3,1,1,False,2,1,False,True,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-01-03 19:06:12,Largo Costa, S/N,,Espinho,Évora,Sri Lanca,9242-522
fb15aab9-2499-4c7f-82d0-d3cca299e8b1,Martins,23.4152305,119.052182,Temporibus amet molestiae deleniti.,False,False,True,True,True,False,1,0,1,False,3,1,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-08-05 22:17:43,R. Leandro Melo, 977,,Pinhel,Coimbra,Somália,2587-918
26799222-369c-4941-8bb9-2cd5ddf2b0c6,Lourenço Lda.,34.115362,47.543350,Natus minima illum quia sit nihil.,False,True,False,True,False,False,0,1,2,True,2,0,True,True,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-06-16 21:00:04,Av de Silva, 38,,Almada,Faro,Cazaquistão,6607-379
d46edca2-334e-4324-8cfb-4e3be9313d18,Pires,-57.4587015,101.297111,Nobis autem doloremque placeat commodi.,True,False,False,True,True,True,2,0,2,False,2,2,True,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-08-04 21:53:19,Praça de Serrúbia, 247,,Porto,Évora,Camboja,3754-175
1032efe1-f248-4013-9d30-1d44505057dd,Simões,-63.473003,-83.934903,Cupiditate at culpa iusto quia.,False,True,False,True,False,True,0,0,1,False,2,2,True,False,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-06-08 13:01:11,Avenida de Anjos, S/N,,Bragança,Bragança,Jamaica,1804-454
5e48f4cb-0c40-4a42-ad6e-3a63e75869c7,Pinheiro,-75.176023,69.853174,Voluptatem ea voluptatum et consequatur iure.,False,False,True,False,False,True,0,1,0,True,5,0,False,True,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-08-27 11:28:03,Travessa da Boa Viagem, 24,,Loures,Setúbal,Paraguai,7415-592
95ef2e5b-2e2b-4342-8c51-56a56fa9099b,Araújo Matias Lda.,-37.8691595,-18.633849,Adipisci ad unde pariatur enim nostrum debitis.,False,True,True,True,True,True,0,1,1,True,2,2,True,True,False,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-11 13:53:08,Praça de Reis, 5,,Torres Vedras,Porto,Cuba,3575-828
6299f6fc-e121-4366-90bf-dac852ec8131,Faria,-54.6956415,24.647811,Illum maxime commodi eveniet.,False,False,False,True,True,False,1,1,0,False,1,2,True,True,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-07-26 03:13:04,Avenida Pinto, 13,,Vila Nova de Gaia,Aveiro,São Tomé e Príncipe,0640-077
1a7fc50b-dbaa-4563-b5d4-7a23d724a79f,Valente,-6.6296245,19.911029,Nam in adipisci qui delectus id esse.,True,True,True,True,False,True,1,0,2,False,1,2,False,True,False,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-21 00:15:26,Largo Carlota Castro, S/N,,Vila Nova de Gaia,Porto,Namíbia,1717-731
383b508e-dd25-450d-a5ce-aaa6f80b4b78,Freitas,83.174449,36.681922,Beatae excepturi similique dolores in ut tenetur.,True,False,True,False,True,False,2,0,1,False,3,0,False,False,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-02-28 09:40:04,Avenida Madrid, 4,,Trancoso,Setúbal,Birmânia,8601-043
0ac7a51f-062a-4e2f-a1b9-e72afd04e832,Tavares,-69.1289535,-29.238527,Ut blanditiis esse cupiditate est nam delectus.,True,False,False,True,True,True,2,1,0,True,5,0,True,True,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-02-01 04:35:29,Alameda Assunção, 24,,Ponte de Sor,Braga,Marianas do Norte,1930-467
626b8bdf-e72a-4c9a-8b1b-865629197c7c,Assunção,13.034419,131.400437,Atque possimus ipsum aut.,False,False,False,True,True,True,1,0,0,False,5,2,False,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-09 01:55:14,Travessa de Cruz, 14,,Sabugal,Santarém,Ilhas dos Cocos,7805-524
9cc01b4a-ebba-4a88-8bf5-75e34f67dd6a,Ribeiro,24.614923,94.293399,Odio odit omnis quidem eveniet.,False,True,True,True,True,False,1,1,0,False,4,0,False,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-22 23:05:49,Alameda Petra Carvalho, 74,,Ponta Delgada,Bragança,Iraque,7709-761
07ee66ae-36fc-4f70-be01-5a78f9139c87,Nogueira,37.0816985,28.563755,Aspernatur tempore dicta qui consequatur.,False,False,True,True,True,True,0,1,2,True,0,0,True,False,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-03-29 17:53:55,Alameda de Loureiro, 9,,Covilhã,Porto,Territórios Austrais Franceses,6445-806
