wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
28195aa9-2ef1-4f5a-89a3-b44b4531addb,Garcia,60.8668735,27.551303,Eaque illo necessitatibus voluptates accusantium.,False,False,False,False,True,False,0,0,1,False,4,0,False,False,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-11 10:34:01,Largo do Peneireiro, 445,,Esposende,Santarém,Coral Sea Islands,8905-590
5f314f14-f6cf-4227-b5eb-46271b4b150c,Ribeiro S.A.,-19.3246195,141.603632,Itaque fuga nostrum id molestiae molestias.,True,True,True,False,False,True,3,1,0,True,2,0,False,False,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-08-25 08:16:18,Travessa Cruz, 4,,Santa Comba Dão,Castelo Branco,Comores,2929-872
968f4f43-e20b-4b79-afe1-01b7458723c7,Batista,-57.458402,-32.670480,Dignissimos commodi nisi tenetur vel.,True,True,True,True,True,True,1,2,0,True,3,0,True,True,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-21 11:06:54,Avenida Reis, S/N,,Vila Nova de Santo André,Guarda,Tailândia,5128-525
71bc8f19-ee65-410d-809e-3afd17a02e0b,Ribeiro S/A,42.838726,110.107976,Quaerat aspernatur veritatis consequatur dolores.,False,False,True,True,False,False,0,1,2,True,0,2,True,True,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-01-28 08:54:07,Praça Amélia Figueiredo, 89,,Praia da Vitória,Beja,Costa do Marfim,3662-908
99b84c96-ab90-4ecb-bd7f-f7c9580c3aca,Lourenço Mota Lda.,21.1147945,-52.845052,Unde ad vel quod nostrum.,False,False,True,False,False,True,3,2,2,True,1,2,False,False,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-11-27 13:48:01,Alameda de Silva, 42,,Vila Nova de Santo André,Évora,Papua-Nova Guiné,4016-088
35192211-26a2-464a-b751-400a45661b80,Valente S/A,-48.4881845,-27.301172,Ea consequuntur tempora consequatur tenetur.,False,True,True,True,False,True,2,0,0,False,1,2,True,True,False,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-05-03 07:45:02,Av Samuel Ribeiro, S/N,,Torres Vedras,Lisboa,Letónia,9114-492
ad740c42-ccc4-42f1-ad7f-933f4e128e9d,Simões,44.3833485,-131.922570,A nemo illum maiores sint similique.,True,False,True,False,False,True,0,1,0,True,5,2,False,False,True,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-02 01:25:32,Avenida Mendes, 62,,Ourém,Portalegre,Guiné Equatorial,6763-830
95a2696b-1bf7-4fde-9ad2-53f5b3bcc22e,Martins Baptista S.A.,-81.328344,-77.128332,Unde ipsam ex sunt blanditiis.,True,True,False,True,True,True,3,1,1,True,2,0,True,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-26 12:46:03,Rua Ribeiro, 20,,Esposende,Portalegre,Roménia,3976-459
ccf80f6e-4edf-4e05-89c1-61e4bb264582,Assunção S/A,-41.6948805,175.563945,Perferendis fuga quia dicta saepe odio.,False,False,True,False,False,True,1,2,2,False,1,1,False,True,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-10 12:18:26,Travessa Pinheiro, S/N,,Santo Tirso,Aveiro,Chile,2218-272
e00851fc-41d2-4738-835c-2c0faf244682,Pereira,-30.389269,160.049035,Reiciendis dolorum sunt fugiat doloribus.,True,True,False,False,False,True,0,1,2,False,2,2,False,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-12-30 03:59:22,Praça Melissa Carneiro, 923,,Mangualde,Vila Real,Coral Sea Islands,9834-783
09f16c76-f055-4ccd-9bbd-878abd019630,Henriques Borges S/A,-0.2946215,97.088449,Sed voluptatem modi fuga.,True,True,True,False,False,True,0,1,2,False,4,0,True,True,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-23 11:01:17,R. Lourenço, 2,,Moura,Porto,Ilhas Cook,0148-436
2be52c24-8d04-4f22-bd5a-22bfe4f93b58,Alves,80.9248805,76.165168,Earum reiciendis est est recusandae deserunt.,True,False,True,True,True,True,0,2,1,True,4,1,True,False,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-07-23 13:09:15,Avenida Sá, S/N,,Serpa,Braga,Finlândia,3604-346
7810f086-d9b7-4cb1-af99-6cae791483be,Batista,1.4743415,-106.099910,Id quaerat aliquid quia cum.,False,True,False,False,False,False,2,0,1,False,4,0,False,False,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-01-30 15:35:45,Largo Leite, S/N,,Vizela,Portalegre,Nova Caledónia,2661-054
cad202f4-ed55-4ab1-b590-0a86bdfb95bf,Torres,-70.9073725,-134.488790,Fugiat harum rerum minus distinctio.,True,False,True,True,True,False,2,1,1,True,2,0,False,True,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-12-04 17:46:55,Av de Mendes, 10,,Aveiro,Aveiro,Sudão,7286-173
73053830-daee-4b70-95de-1e43f5f490b4,Amorim,56.802555,-16.740313,Sequi quia in distinctio alias dolore ea.,True,False,True,False,False,False,0,0,1,False,1,0,True,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-12 08:03:32,Rua Assunção, 80,,Câmara de Lobos,Setúbal,Uruguai,3648-305
a2584a32-ac15-404c-8f84-00f2fad7b18b,Cunha,-31.3360695,92.670487,Odio veritatis at nobis provident possimus in.,False,True,True,False,True,False,1,2,1,False,6,1,False,False,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-06-16 18:55:25,Largo de Santa Helena, S/N,,Macedo de Cavaleiros,Évora,Coral Sea Islands,7586-114
b5f0dc54-3ed1-4109-a55c-83e21e9933f7,Valente Batista Lda.,15.2193085,5.594791,Neque deserunt sed quasi sunt ipsa molestiae.,True,False,True,True,False,True,0,1,0,True,1,1,False,True,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-06-07 16:18:32,Alameda Almirante Pinheiro de Azevedo, 94,,Alcácer do Sal,Faro,Egipto,3098-260
bdef6ace-0dea-4fc0-92df-dea5ccfd3518,Borges,3.3154865,-150.660081,Velit beatae earum at odit labore.,False,True,True,False,True,True,2,2,0,False,3,0,True,True,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-06-13 18:26:42,Rua Edgar Anjos, 76,,Paredes,Leiria,Quirguizistão,4037-227
bdd8dc66-7407-485f-bb67-1eca7ce9ab9a,Santos e Filhos,28.4947355,-23.399994,Error molestias repellendus rem.,False,False,False,True,False,False,2,2,0,False,2,2,False,True,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-08-20 14:00:49,Avenida Clara Pacheco, 60,,Trofa,Viana do Castelo,Vietname,6233-955
1ee6864e-477b-4831-b1c4-b6b03c41b489,Mota,1.763592,52.792513,Culpa molestiae sint tempora nemo cupiditate.,False,False,False,False,False,True,3,1,2,False,3,2,True,True,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-02-01 23:07:43,Alameda de Morais, 95,,Loures,Faro,Serra Leoa,4874-458
171e0cfa-9b7a-467d-af94-c0f67587df5d,Abreu Lda.,67.381931,98.435601,Tenetur facere occaecati.,True,False,False,False,False,False,3,1,1,True,1,1,False,False,False,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-03-31 00:44:06,Avenida Cristiano Azevedo, S/N,,Maia,Évora,Antígua e Barbuda,8776-569
a09e6331-6d1d-4da3-88d7-6c2b31f76074,Lima e Filhos,-54.742362,-20.418952,Quibusdam ex animi dignissimos ea quibusdam.,True,True,True,True,True,True,3,2,1,True,2,0,False,True,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-13 14:13:06,Avenida de Ribeiro, 70,,Vila do Conde,Portalegre,Madagáscar,5187-029
8d7873d1-4e77-4570-977e-35698c298367,Pires,49.1300575,-48.138267,Totam esse est necessitatibus nesciunt.,False,True,False,True,True,False,3,0,0,True,0,1,True,False,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-09-08 23:10:40,Alameda Andrade, 85,,Praia da Vitória,Santarém,Samoa,2766-840
c6408d05-273a-4577-b210-c405908d0662,Fonseca S/A,-60.4388595,20.656857,Atque aut id eius aut similique.,True,False,True,False,False,False,2,0,1,True,0,2,True,True,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-08 11:02:01,Avenida do Adro, 62,,Almada,Aveiro,União Europeia,7107-874
3ba5b1fb-4c2c-4e10-a899-5cddfaa5238f,Correia Lima S.A.,-6.048660,57.186418,Ipsam maxime pariatur illum iste.,False,True,True,False,True,True,2,2,2,True,4,0,False,True,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-23 13:25:05,Praça Mateus Brito, 8,,Marco de Canaveses,Bragança,Man, Isle of,6735-271
35fa2eab-d826-4148-8e90-597230f8b398,Gaspar Ferreira Lda.,9.458811,164.643290,Labore tempora recusandae at ut corrupti magnam.,False,False,False,True,False,False,0,1,1,True,2,0,False,False,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-19 02:55:30,Largo Ramos, 49,,Tavira,Aveiro,Argélia,0765-427
a41d6bb7-57c5-45c4-8056-35c19d793ea1,Lopes,2.284141,-132.382373,Doloribus illo atque.,True,True,False,False,False,True,2,0,1,True,6,1,True,False,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-29 10:56:16,Praça Andrade, S/N,,Montijo,Portalegre,Chipre,0038-630
10cb8016-498a-4a10-b8eb-a90ea3369444,Torres,59.9033145,24.116379,Optio a officiis.,True,True,True,True,True,False,2,2,0,True,1,2,True,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-03 22:58:28,Avenida Brian Barbosa, 6,,Ílhavo,Évora,Jan Mayen,3140-595
fc4fcade-0569-4137-9714-46757a990617,Amaral,-28.919671,-106.947796,Fuga ea explicabo maiores aperiam.,True,False,False,False,True,True,3,0,2,True,1,0,True,True,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-14 18:26:47,Praça de Ulisses, S/N,,Ílhavo,Aveiro,Ilha Bouvet,8016-074
22965f12-b44c-49a0-9537-30c953d3a771,Barros,32.1667295,-162.211026,In harum tempore qui nesciunt.,False,False,False,True,False,False,3,1,0,False,4,1,True,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-01-07 12:22:12,R. de Lima, 31,,Alverca do Ribatejo,Lisboa,Aruba,7659-443
f18f45a0-00d4-4f80-a7e0-ab2dc424b41b,Costa S/A,29.595373,154.364086,Quibusdam harum doloribus accusamus.,True,True,False,False,False,True,0,1,2,False,3,0,False,False,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-10-28 09:48:43,Praça de Rodrigues de Freitas, 44,,Montemor-o-Novo,Aveiro,Quénia,8417-667
44aa05b3-01d1-4a1a-a6cf-56a3d935f5ec,Teixeira,-13.847481,109.020903,Expedita dolores temporibus quas sit incidunt.,False,True,False,True,False,False,2,0,1,True,6,1,False,False,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-10-30 20:49:25,Av Teixeira, 8,,Chaves,Coimbra,Taiwan,9620-028
48b93544-c549-42a0-b269-e9430e66cab8,Assunção,-71.1511135,-13.108665,Sed animi iste. Dolores corporis sequi nam.,False,True,False,False,True,False,3,1,0,False,1,2,True,False,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-02 17:21:19,Praça de Lima, 318,,Santa Comba Dão,Aveiro,Portugal,6853-851
493a7e12-7d36-4526-a278-5c9f02f705fe,Pacheco,-34.5196175,128.086948,Facilis eius eos nisi.,True,True,False,True,True,True,3,0,1,False,5,1,True,True,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-06-08 07:49:02,Largo Simões, 63,,Tondela,Faro,Líbia,6309-271
a672ae73-c203-4317-93d6-baefaebe1c37,Neto,38.165716,-40.228669,Ducimus id iusto eos dicta facere.,True,False,False,True,True,False,1,0,2,True,1,2,False,True,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-01-11 02:50:32,Travessa Violeta Torres, 644,,Esmoriz,Leiria,Vanuatu,4541-666
1da5d528-d2f2-43dc-be5f-d72040a04528,Sousa,-61.202070,175.995414,Aspernatur laudantium explicabo corrupti.,True,False,False,False,True,False,3,1,1,True,4,2,False,False,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-11-20 13:18:41,R. de Sá, 5,,Gondomar,Évora,Níger,2539-816
3155caa0-e7df-4646-b359-2801c5088483,Campos S.A.,-35.632012,-36.921581,Atque reprehenderit exercitationem.,False,True,False,True,True,True,0,2,0,True,1,1,False,False,True,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-21 11:32:00,Avenida Frederico Costa, 4,,Rio Tinto,Coimbra,Polinésia Francesa,3079-483
db4a0678-3674-410c-bb31-005af6868175,Cunha S/A,-78.929485,-16.727858,Laudantium ex aut eaque fugit.,False,False,True,False,True,True,2,0,0,False,3,2,False,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-10-22 22:14:16,Praça Borges, 40,,Vila do Conde,Guarda,Paquistão,8645-735
42aab31b-53d9-420f-8e5f-f3c980133e79,Nascimento Oliveira e Filhos,73.870129,-169.620363,Explicabo similique quis.,True,True,True,True,True,False,0,1,0,False,0,2,True,False,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-09-08 15:40:51,R. Loureiro, 115,,Entroncamento,Santarém,Jan Mayen,9084-489
6894a682-39af-43ab-928e-61212aec536d,Anjos,75.2833255,6.537782,Cupiditate quia corporis natus quae asperiores.,False,True,False,True,True,False,1,0,1,False,4,2,True,False,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-03-03 16:44:34,Avenida de S. Marçal, 97,,Fundão,Aveiro,Croácia,4832-395
ec086fc2-1315-462c-aa29-d76d364707dc,Costa Faria e Filhos,7.8840895,166.225005,Sit autem occaecati unde facere.,True,False,True,False,True,True,3,0,1,True,4,1,False,True,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-01-30 00:24:11,Praça Diogo Vicente, 93,,Rebordosa,Vila Real,Sri Lanca,9287-947
470f6f5b-6e33-4ec5-8327-581c9dd4e859,Azevedo Loureiro S.A.,2.5529935,157.248744,Eum facere ea harum et nihil.,True,True,True,False,True,True,0,1,2,False,0,1,False,True,True,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-08-05 22:36:04,Travessa de Sousa, 9,,Vila Real,Lisboa,Moldávia,6635-156
4aedba90-2747-47a4-a3b8-ba35f1ff66c7,Lopes Baptista Lda.,74.8566875,-68.841324,Ea sed excepturi quaerat accusantium.,False,True,False,False,False,True,0,1,2,True,1,1,False,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-24 01:33:39,Avenida do Leal, 43,,Vila Franca de Xira,Beja,Níger,1486-987
c1f08399-8443-4f79-90db-7c54ba2ee5e5,Tavares,-46.904535,162.552862,Nostrum labore provident temporibus.,True,False,False,True,False,True,3,2,2,False,4,0,True,False,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-01-02 11:43:03,Avenida Artur Garcia, 58,,Sacavém,Bragança,Malta,6393-564
44c1e154-596f-4889-ad15-24bad2bdb698,Anjos,-21.935058,137.927065,Deserunt non consectetur porro harum.,True,False,True,False,True,True,0,2,0,False,3,0,True,False,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-04-15 17:22:18,R. de Paiva Couceiro, 61,,Alcobaça,Lisboa,Vaticano,1681-154
ef4f0986-8287-42bb-8a67-a34233a24e41,Pinheiro S.A.,35.475829,139.101816,Culpa officia placeat aut.,True,False,False,True,True,True,3,1,1,True,0,0,True,False,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-01-26 10:50:53,Praça Bryan Cardoso, 6,,Ourém,Coimbra,Islândia,7143-674
d100bab7-77d4-43ce-a19c-a2ec00dd995c,Sousa,51.714302,178.957338,Atque ut officiis eaque odit error maxime facere.,False,True,False,True,False,True,1,1,2,True,5,1,True,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-09 03:09:24,Praça Mariana Guerreiro, S/N,,Olhão,Leiria,Costa do Marfim,8934-951
eacfce0b-c0fb-4d2c-a713-8d03dab0f004,Neto Amaral S.A.,-3.8467175,160.237644,Ea necessitatibus eius.,False,True,True,False,True,True,3,1,2,True,5,2,False,True,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-04-01 07:04:47,Alameda Baptista, 61,,Paredes,Coimbra,Jamaica,1800-969
1be40832-98d6-401f-9e2b-a467381d240a,Lima e Filhos,-62.759518,-93.857216,Ipsa dolore voluptate sed. Possimus quia ducimus.,True,False,True,False,True,True,0,2,1,False,5,2,False,True,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-08-03 08:03:34,Alameda Pilar Azevedo, 6,,Espinho,Portalegre,Ilhas Falkland,3084-852
f06314ce-07a6-476f-8f17-e384c4772b14,Nogueira Lda.,-82.3358605,-65.304125,Voluptatem quisquam est culpa perferendis maxime.,False,True,True,False,False,True,1,2,2,True,6,2,False,True,True,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-10-18 20:10:06,Largo Andreia Sousa, 48,,Portimão,Beja,Macau,8819-572
c8d1866b-477c-43d4-9653-ffd9708a1519,Lima,1.201779,-175.555410,Et atque hic.,False,True,False,True,True,False,1,0,2,False,1,2,True,False,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-05 12:53:59,Avenida Hugo Loureiro, 1,,Abrantes,Beja,Pacific Ocean,6056-765
1696e4fa-f11b-4d52-8597-cdac32d17e30,Guerreiro,-40.1229055,103.354422,Ea nesciunt eos velit repellendus cumque impedit.,False,False,False,True,False,True,2,0,1,True,6,1,True,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-20 20:01:31,Alameda Pinheiro, 85,,Ponte de Sor,Vila Real,Nepal,9253-143
d275d2bc-69ba-4ade-9be0-a9aa8f5b4976,Matias,44.174017,167.401703,Accusantium iusto cum non culpa distinctio.,False,False,True,False,True,False,2,0,2,False,2,0,True,False,False,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-23 15:06:51,Praça de Cartes, 56,,Alcobaça,Aveiro,Marianas do Norte,6741-985
e6a3bdc1-5b68-4817-8abb-0730bd317932,Lourenço Freitas S/A,-64.423957,62.319246,Sapiente eligendi doloribus a veniam.,False,True,False,True,True,True,1,2,1,False,0,0,True,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-06-17 21:29:43,Avenida do Tijolo, S/N,,Fafe,Coimbra,Ilha do Natal,0923-529
225e035a-651e-4ade-a33d-6a9488753b31,Branco Lda.,-45.6055745,-0.582274,Quae corporis consequuntur impedit.,True,True,True,False,True,False,1,0,0,True,5,1,False,False,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-11-06 19:16:11,Alameda de Guerreiro, 26,,Felgueiras,Faro,Hungria,6871-394
1f1d6e89-9af9-4676-87f3-fd3463057b5c,Santos,-44.192759,-124.385320,Ut consectetur nemo fugit ullam.,True,False,True,True,True,False,2,1,1,True,6,1,True,True,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-05 02:14:40,Alameda Diogo Henriques, S/N,,Porto,Portalegre,Luxemburgo,5667-506
e4efb1d3-25fe-4be5-881e-ce7ad2f75d4f,Coelho S.A.,-40.2090445,112.340950,Eligendi tempore voluptatem. Corporis quae non.,False,False,True,True,False,True,0,1,0,False,6,1,False,True,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-02-03 05:43:38,Av das Escadas do Monte dos Judeus, 53,,Santo Tirso,Braga,Reino Unido,6704-938
0d8cd110-a0e0-4c17-a25b-44d9739eebe4,Abreu,-2.586754,108.615492,Animi numquam deleniti ea eius voluptas nostrum.,False,True,True,True,False,True,1,2,1,False,4,0,False,True,False,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-13 19:28:17,Avenida dos Argonautas, 481,,Vila do Conde,Lisboa,República Checa,8316-504
be2fae3c-600b-486e-a629-da7945ce375d,Pacheco,-44.530805,174.205199,Ullam possimus iusto quidem sit reprehenderit.,False,True,True,True,False,True,2,2,1,True,3,2,True,False,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-11-03 15:13:44,Travessa Noa Torres, 37,,Rebordosa,Setúbal,Irão,6434-267
0b3fe912-89cf-4891-93cb-6869895f209f,Matos S/A,-15.864120,-178.982999,Voluptatibus ipsam at incidunt dolorem.,True,True,False,True,False,False,1,2,0,False,6,1,True,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-06-18 03:17:50,Praça Andrade, 63,,Odivelas,Portalegre,Domínica,5245-433
09bc8564-32e5-4ddc-97f5-f3eceaba799f,Ramos,-82.7726985,-83.574158,Consequuntur quia illum architecto.,False,True,False,False,True,False,0,2,1,False,4,1,True,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-25 02:40:44,Travessa Alexandra Batista, S/N,,Vila Nova de Gaia,Setúbal,Comores,1701-249
4e78689c-9bd6-4411-8721-31a0c4f9209e,Moreira Lda.,-34.016377,-26.072026,Repellendus repudiandae fuga et error asperiores.,False,False,True,False,True,True,3,2,2,False,5,1,False,True,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-03-27 09:39:00,Rua do Maestro Resende Dias, 1,,Seixal,Viana do Castelo,Croácia,5917-953
9b19fc14-0ec8-49ae-8d18-d59571659abb,Santos,-82.726950,-10.022958,Dolor fuga illo perspiciatis in.,False,True,False,True,True,True,3,2,2,False,3,0,False,False,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-26 07:49:47,Rua de Aquilino Ribeiro, 83,,Odivelas,Castelo Branco,Mali,4388-679
375c4441-6e18-41a7-8922-b456952a906c,Ribeiro,41.769065,-61.007940,Eligendi nisi sapiente assumenda.,False,True,True,False,False,False,3,1,2,False,5,0,True,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-06-25 18:06:52,Travessa de São Miguel, 30,,Bragança,Bragança,Baamas,0363-362
58e1a448-c4a6-4df1-91aa-348ba1184dc8,Ribeiro S/A,-48.653230,89.546340,Magnam sed voluptate vitae sequi aliquid.,True,False,False,True,False,True,0,1,0,True,1,0,False,True,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-29 09:00:44,Praça Sá, 85,,Lixa,Braga,Timor Leste,2104-740
08f2336d-de5f-446f-b38a-4c8266b227ee,Domingues Garcia S/A,-23.1999305,-159.655067,Distinctio esse vitae quia fugiat.,True,True,True,False,False,True,2,2,1,False,0,1,False,False,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-25 15:21:36,Av de Leite, 92,,Estremoz,Bragança,Dinamarca,8454-296
d17bb94e-2522-46ca-bede-8606e89884f7,Pinho,55.634362,-4.466795,Commodi dolorum dolore modi.,True,False,False,False,False,False,3,2,1,True,1,1,True,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-06-25 06:16:39,Avenida de Ferreira, S/N,,Olhão,Lisboa,Honduras,1430-347
dcee2b01-6e25-46f3-b957-fce3d43265ff,Nascimento,-19.7871685,97.095187,Reprehenderit commodi a laudantium.,False,True,False,False,False,False,1,2,1,False,5,2,True,False,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-02-03 10:21:40,Avenida Paiva, 12,,Ponte de Sor,Setúbal,Birmânia,1410-492
b5af0955-3da9-4378-8066-5143b1b5dc09,Moreira Freitas Lda.,56.1416885,41.515860,Facilis harum enim.,True,True,True,True,False,False,2,2,1,True,5,2,False,True,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-05-10 23:19:48,Av Vicente, 9,,Santa Comba Dão,Castelo Branco,Finlândia,5912-510
e7919945-3bf9-474c-a1fa-4f12894556ba,Pinho Carneiro S.A.,-62.509120,-149.983184,Dicta suscipit culpa minima quo.,True,True,False,True,False,False,2,2,0,False,4,0,False,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-21 13:44:22,Travessa Sá, 558,,Reguengos de Monsaraz,Braga,Uruguai,6939-418
c4241ef7-fcd8-484c-a8d7-8c8b520541c1,Assunção Ferreira S.A.,-82.6956945,-22.921554,Impedit commodi vero nobis in sunt.,False,True,False,False,True,True,2,2,0,False,0,1,False,False,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-10-11 04:10:25,Alameda Ângelo Amorim, 35,,Coimbra,Beja,Pitcairn,5213-983
619745b4-74f0-450d-aaec-74d19bf30b92,Loureiro,-61.5855975,-39.726954,Officiis perspiciatis quasi quae esse vel.,False,True,False,False,True,False,2,1,0,False,2,2,False,False,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-06-23 02:54:10,Praça de Cunha, 58,,Entroncamento,Castelo Branco,Guernsey,4415-296
9563c284-33fc-4fc3-8801-e272d906cfbf,Nogueira e Filhos,-81.181477,113.537997,In cum explicabo ipsum officiis natus.,False,True,False,True,True,True,1,0,2,False,4,0,False,False,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-04-28 12:14:47,Travessa Pedro Coelho, 45,,Torres Novas,Braga,Singapura,8083-799
5e93985b-0ddd-4fe3-8296-9671710aee60,Carvalho Esteves Lda.,51.177273,133.217344,Culpa harum corrupti pariatur qui sequi fuga.,False,True,False,False,False,False,3,0,1,False,1,2,False,True,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-03-13 15:32:39,Travessa Carminho Matos, S/N,,Barreiro,Faro,República Dominicana,3813-554
67ded0aa-a3a7-4d65-a76e-174932645217,Mendes,6.372619,72.186441,Maiores perferendis incidunt nostrum suscipit.,True,True,False,True,False,False,2,1,1,False,2,0,False,False,False,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-10-24 11:38:38,R. da Cova da Moura, 63,,Sabugal,Aveiro,Indonésia,4694-207
d5d88752-f0b0-48c4-b639-96e57e736277,Batista,20.579412,67.114923,Molestiae recusandae odit accusantium.,True,False,False,True,False,False,2,2,2,False,6,2,True,False,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-10-15 12:52:19,Travessa Filipe Moura, 15,,Ovar,Coimbra,Tanzânia,9159-511
