wifi_spot_id,wifi_spot_user_id,wifi_spot_name,wifi_spot_description,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_create_date_time,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_outdoor_seating,wifi_spot_pet_friendly,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_drink_options,wifi_spot_food_options,wifi_spot_parking_availability,wifi_spot_restrooms_available,wifi_spot_location_type,wifi_spot_management,wifi_spot_bandwith_limitations,start_time,end_time,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_heated_in_winter,wifi_spot_open_during_heat,wifi_spot_open_during_rain,wifi_spot_outdoor_fans,wifi_spot_shaded_areas,wifi_spot_address_id
b32f3ac7-1d86-45a6-9aed-f37404ad8836,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leal","Adipisci distinctio laborum fuga ab. Tempore odio fugiat esse quisquam natus minus.",2.793997,155.368417,2021-08-06 07:28:32,0,0,0,0,0,1,2,1,0,0,0,0,1,1,1,4,1,1,09:13:45,20:48:32,1,2,1,0,0,0,1,c991a0e3-794d-41b1-ac0b-3b094ce84837
ace1f8b3-9757-44fe-8d5b-81deadaf3c08,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Simões Sousa S/A","Animi qui esse quo sit. Ex odit asperiores.",-49.691317,-0.194300,2024-04-18 02:01:08,0,1,1,1,1,0,3,1,1,0,1,1,0,1,0,5,2,1,11:21:28,04:57:32,2,1,1,1,0,1,1,98b9db11-3a42-4059-b8d4-77f0a3354160
d0636c61-ae70-4770-ada3-cd45407ea8a8,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pires S/A","Vero minima qui. Repellendus quia debitis dicta sunt eum neque.",-52.1635275,128.177812,2022-07-04 18:55:14,1,1,0,1,1,1,2,0,1,0,0,1,0,1,0,2,2,0,17:14:08,06:43:04,2,1,0,1,1,0,0,e8ae04db-52cc-4cfd-98b2-34d71bc0ca7a
6fe4f45f-14d3-42b7-a3aa-0a813e856a4c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leite","Culpa provident molestias quos quo. Nobis rerum impedit qui quidem.",-36.0942505,86.057451,2023-06-27 11:19:19,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,6,2,1,10:22:27,09:33:40,2,1,0,1,1,0,1,cde96233-529c-408d-8fa6-cb9fbd5d9f70
ed8cda9c-9159-4d24-93f7-5709f6560932,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moura S.A.","Doloremque autem pariatur iste nostrum ducimus. Nobis nemo est ab porro culpa.",72.2564585,158.890580,2024-07-20 03:16:21,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,6,1,1,03:02:52,04:03:43,1,2,0,1,1,0,1,16c6d37c-47f3-4a39-ae87-2556f3a5794d
fe1db647-96ae-453f-b847-76492949bbdf,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nascimento e Filhos","Suscipit doloribus inventore at sequi. Cumque accusamus accusamus delectus.",75.6263865,-56.740382,2024-06-08 16:42:14,0,0,1,1,1,0,2,1,0,0,1,1,0,0,0,2,1,0,12:41:30,10:28:06,1,2,1,1,1,1,0,f5bfdf7b-b9b5-4ef5-baba-d682637d94ef
65d788c6-8118-4b11-97dd-56ef790b92ce,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Fonseca","Vero dolor ipsum eaque labore. Quasi et dolorem sint quia laudantium magni quam.",6.548797,165.484370,2024-06-17 00:54:56,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,3,2,1,09:28:07,02:47:39,0,0,1,0,0,1,0,12e962fd-1db6-411d-8103-1728f07fd33f
4cfda312-89ff-49e8-81e6-2011e222c6df,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nogueira Fonseca S/A","Quo repellat enim nemo iste.",-43.5295635,85.825959,2022-09-10 21:40:21,0,1,1,0,1,1,3,1,0,0,0,1,0,1,0,2,0,1,02:41:46,09:41:20,1,0,0,1,0,0,0,9ddf7f41-94bd-4f66-bdb4-0d57b6e5e7fc
4497e794-4bc1-4be7-bf68-d3453da6bf23,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Valente Maia S/A","Cum eum a dolorum. Distinctio quam magni impedit quia.",-66.1149575,9.357283,2022-04-19 04:21:02,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,4,2,1,08:34:13,17:51:30,0,0,1,0,1,0,0,2e776631-996d-4de7-82ff-8913da90e1b2
efd1b826-ef6f-4b07-9d20-3e1bf3093c86,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Soares","Aperiam facere perferendis. Nisi commodi rerum. Impedit sequi provident assumenda.",30.672175,56.961306,2023-05-24 05:51:09,1,1,1,1,1,1,3,1,0,0,1,1,1,1,0,5,1,1,05:40:17,23:45:46,0,1,0,1,0,0,1,1668acb6-abc7-4c25-ae4b-1cf7dd4d8a12
44a2308b-49ff-4f4a-a8dc-5c93a8aa561c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Sá","Eius iure cupiditate consequuntur aspernatur. Sunt porro porro dolorum.",15.822701,27.420681,2024-12-04 14:02:27,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,6,0,0,22:25:37,09:42:18,0,1,1,1,0,1,0,8b9f0a43-3975-4b81-a7e4-a2ef6e105eb2
5fb8f4a7-5848-4077-a98a-c475f98c9b8f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Santos","Mollitia delectus aliquam libero magnam labore. Dolorem est quae exercitationem distinctio.",-34.0007635,17.531491,2021-05-24 18:43:38,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,3,1,0,10:58:08,04:08:18,0,0,1,1,1,0,0,bcfe6dd8-485a-4188-a57a-fc181bfe366d
22dd75be-2dc1-4c03-988a-bd9265561284,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pires S/A","Autem aliquam esse. Aliquam molestiae distinctio sapiente ullam perferendis sit voluptatum.",-87.122558,29.292470,2022-10-21 21:30:46,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,15:07:50,04:51:54,0,2,0,0,1,0,1,a80c5544-2e54-4f91-998c-457f36991be8
8eb4cc24-fe3e-40ba-8de1-b9ed0c2c32a3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leite","Molestias nostrum et quos facilis. Error consectetur aspernatur adipisci nesciunt.",-11.2505345,149.048768,2020-02-08 13:31:59,1,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,2,0,19:47:20,02:05:17,1,0,0,1,0,1,0,873c550f-f45d-483e-9446-5211adb340b5
79633c5d-9ad6-4ade-b693-15a23fcc536f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lopes","Voluptatem harum dolorum distinctio. Neque veritatis debitis pariatur quia maxime.",73.528334,127.446006,2023-06-29 21:05:04,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,0,1,07:59:04,22:33:10,2,0,1,1,1,0,1,83cca672-33a6-4977-ad3e-c08238c14bb7
7f1d6dbd-5e6b-4b2d-9239-531a4862e356,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo","Alias amet illo voluptas amet expedita. Dignissimos deleniti natus neque.",-32.190239,73.972419,2024-10-08 13:12:03,0,0,1,1,1,0,3,0,1,0,1,1,1,1,0,3,0,0,23:39:44,14:44:03,2,2,0,1,0,1,1,5a13d4d4-175b-4b7e-a70a-ccd366283e90
308e2066-d114-4f8b-aba1-7be6672530cd,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Reis","Hic veritatis enim labore fugiat impedit aperiam.",54.593866,-31.827992,2021-03-22 01:06:04,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,5,1,0,22:53:52,13:23:10,0,1,0,0,0,0,0,0b15ef1a-788e-425d-bb9f-181bfe514170
86136eff-23a3-4704-86ff-2550698e1465,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Paiva S/A","Ad aliquid optio ex.",86.4792165,-173.456579,2020-04-04 22:14:54,0,0,0,0,1,0,3,0,1,0,1,1,1,0,1,2,1,0,21:40:04,20:49:46,0,0,1,0,1,0,0,6968dc7d-ad29-4582-85e2-e06e439f7401
791afb15-613a-4245-97d8-0f6c19325177,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Neves","Odio molestiae doloremque soluta. A repellat dolorum occaecati quo.",29.727994,176.231645,2025-04-25 19:19:35,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,2,1,21:35:21,01:11:52,2,1,1,1,0,0,1,876b4b0b-346e-4491-86c2-e0687fb5646c
85c73107-ef2f-4e90-a542-d8c1c6cc8ad8,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lopes S.A.","Molestias unde possimus modi placeat. Quo iste sapiente adipisci doloremque debitis.",77.839491,-144.854854,2021-07-14 08:55:25,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,3,1,0,04:55:36,20:50:14,1,1,0,1,0,0,1,aa28186c-e3d3-4dc8-8a30-9c77db5ad20f
65b3e299-bf1f-4de7-b6ac-82e7b04a793e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leal Vicente Lda.","Unde aperiam reiciendis corrupti ipsum iusto sed. Quas architecto quia corrupti expedita.",20.2998025,-147.138368,2023-01-20 02:27:54,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,4,2,1,05:36:08,12:34:41,2,0,0,0,0,0,1,13b57eb7-046e-43fd-a859-356cfa9f653a
16c219ac-9298-4626-8ec0-9212de4315e7,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ribeiro","Sed nesciunt nam veritatis. Laboriosam eligendi aliquam delectus eligendi cupiditate.",4.003899,-59.802636,2023-09-24 08:20:54,0,0,1,0,0,0,2,1,1,1,0,0,0,1,0,5,2,0,00:29:09,11:27:24,1,1,1,1,0,1,1,f2ec5bdb-7d12-4acc-a50f-10f2d541f4a3
318d8ac5-1ca2-42a6-814e-a3b27135de0a,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ferreira","Sit soluta veniam ratione iste qui assumenda.",-31.3539905,-113.621571,2024-10-16 12:44:54,0,1,0,1,1,0,3,0,0,0,0,0,1,1,1,6,1,1,08:59:42,12:11:46,1,0,0,1,1,1,1,6b66c87f-670f-4c5c-98b5-d2836b8be14e
018e2e75-af71-4d1c-9121-d9ce9a629742,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Baptista Sá Lda.","Odit provident non. Repellat commodi qui voluptates eius.",-58.523060,-106.955123,2024-09-09 04:06:24,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,6,2,1,06:16:40,09:21:23,1,2,0,1,1,1,0,3e30e24c-f539-4ff3-a04b-65ef29513d10
4d08118e-9f10-41e3-8111-d4e0d91faa3e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Carvalho","Placeat similique rem quidem vel repudiandae corrupti quia. Et amet ex numquam.",-81.633664,164.092530,2020-02-16 13:19:18,1,1,0,1,0,0,3,0,1,0,1,1,1,1,1,6,1,0,04:01:31,08:28:19,0,2,1,0,0,0,0,4a6eb53f-a29d-42d7-8d5a-d6d93842363d
e73860e5-de86-495f-99be-7deaffdef4ff,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Domingues","Ea facilis blanditiis labore vel vel unde.",-82.774362,5.484128,2023-12-05 06:38:22,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,2,1,0,07:16:21,08:37:16,0,0,0,0,1,0,1,bcab2e38-b5a0-4151-9bd1-d206cec9cb46
7598c657-cbeb-4bf3-aa2d-416f5ec9c88d,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Henriques Costa S.A.","Magnam error nam fugit expedita. Sed magnam non asperiores quis.",83.7937495,-155.056708,2022-10-08 08:32:03,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,6,1,1,07:02:10,12:04:05,2,0,0,0,0,1,1,7a490713-3ee4-4323-be63-2774a7d595f6
fca04801-a71f-447c-93f0-117588a76b14,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Magalhães Pinto Lda.","Ex minima culpa aperiam reiciendis hic quae. Saepe quibusdam nesciunt.",-53.2762985,-109.311851,2024-12-29 07:53:33,1,0,1,0,1,0,3,1,1,0,0,1,0,1,1,0,0,0,22:16:33,00:09:42,1,2,1,0,1,1,0,7ed435c3-157e-40bb-902a-fb55cd48f8bd
e6895e39-80f0-436f-a05c-13c36f3fe19c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Loureiro","Optio officiis quibusdam aliquam cupiditate ut quis. Neque error esse maxime veniam sed error.",-72.9360125,15.906216,2020-12-19 02:26:19,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,09:22:43,14:59:17,2,1,0,0,0,0,1,17043142-2dbd-4574-a711-84ecbfa08e82
13a12595-eb1d-4710-b4ca-e13b838881c1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lopes S/A","Architecto delectus nulla assumenda autem ipsa enim. Dolore est eos necessitatibus.",-8.5106295,-37.886697,2024-07-20 14:30:57,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,4,1,1,16:47:57,08:55:34,1,2,0,0,0,0,1,558a6072-1aac-446d-a8f8-49c9a33cf9d3
94fe5384-ac8f-4fed-9f6e-2b6586cd9ec1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Gonçalves","Eligendi minus dolor ea. Quas repellat labore cupiditate odit.",-67.786470,51.590036,2022-12-17 06:37:23,1,1,1,0,1,0,2,0,1,0,1,0,1,1,1,5,0,1,16:50:41,12:20:54,0,2,0,1,0,1,1,bcb9a624-85f3-4548-91c7-007166606c8b
c02f7b11-7eac-44de-bba6-f8a15468d551,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Teixeira Monteiro Lda.","Sit numquam rem incidunt fugit natus optio ea. Rerum pariatur quod natus.",-49.409679,-140.570158,2023-08-18 10:25:53,0,0,0,0,1,0,3,1,0,1,1,0,0,0,1,4,1,0,20:59:14,21:52:08,1,2,1,0,0,1,1,929602a0-8e85-47de-a374-8164579c868c
e506460c-294e-41c8-88e6-c62becf043be,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pinto","Error sapiente sint quam. Quisquam ad tenetur. Asperiores nihil eius placeat sed.",-46.794315,-103.338991,2023-01-03 08:41:45,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,1,18:17:07,22:18:33,0,0,1,1,1,1,0,1546e1d0-a77f-43c3-b37b-82522f77c700
5db15fa0-02d2-42f3-b218-2af83fe39b1b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Andrade","Nesciunt odit dolor sed totam iusto alias. Culpa optio ratione aspernatur cumque.",-15.092718,-85.630473,2023-01-20 03:06:08,0,1,0,0,0,1,2,0,1,0,0,1,1,1,0,2,0,0,03:29:20,07:29:36,1,2,0,0,1,0,0,facf09c4-d0bd-4d15-9fe0-305a2f9e5092
9940e8d4-5a32-4a45-8c4e-213b19e08214,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Andrade Baptista Lda.","Et ipsam laudantium debitis. Veritatis delectus odit error.",70.6365335,-10.510419,2020-03-02 21:15:26,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,07:54:58,21:34:52,2,2,0,0,0,0,0,468fc469-5624-4528-951e-8bb216eeb5c0
9c2ea608-8bc7-439f-a2c5-5c9c3009c156,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Campos S.A.","Dolores amet in mollitia nobis quod. Magni distinctio architecto veritatis enim.",-78.4083355,-69.812500,2021-04-16 14:40:51,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,5,0,0,00:42:37,06:08:42,0,2,1,1,1,0,1,d329147b-eea6-49d7-b300-ef728711b5a6
9820cc25-2a9b-483f-bb8a-1454c74ab8ed,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Jesus","Facilis ad voluptatem quisquam earum. Id aliquid nemo illum.",3.3049955,-155.255969,2021-09-13 02:45:17,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,5,0,1,02:27:07,14:57:39,2,0,0,1,1,1,0,331d8288-7715-41c2-b962-0157b5ebe155
a0b71ac3-e776-4b26-b051-627135175126,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pereira e Filhos","Non delectus ipsum eaque unde. Similique sint reprehenderit recusandae iusto eligendi facilis.",3.7697235,146.222892,2024-01-15 11:25:32,0,1,0,1,1,0,2,0,1,0,0,0,1,1,0,4,1,0,03:45:23,11:03:26,2,2,1,1,1,1,0,c3a58655-c7e3-4c39-ac86-08be4c32bf89
989b4fb5-633e-4296-b0b8-2144fffe453c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Soares S/A","Corporis ipsa nostrum. Non eveniet saepe.",-81.941633,-102.515178,2020-07-17 18:20:30,1,0,1,0,0,1,2,0,1,1,1,0,1,0,1,2,0,0,10:12:44,22:44:55,0,0,0,0,1,0,1,0fff7734-ae29-4b7c-8490-50ed40cc9446
e509d188-b6cc-430f-8fe6-497c9248e4a2,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo S/A","Eligendi eius at vero quia in.",-87.4751585,23.980602,2022-03-12 18:14:12,0,0,0,1,0,1,3,0,1,1,1,0,0,1,1,6,0,1,03:18:21,22:59:36,2,0,1,1,1,1,1,e745471e-6548-468e-a7d8-cef3ef543835
b760620f-cfd1-4f96-b73d-cb9e0ab99d18,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moura","Aperiam voluptate amet impedit corrupti quod. Nostrum alias ullam veritatis.",-23.098634,138.630007,2022-02-24 03:20:17,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,5,0,0,04:24:08,05:51:41,1,0,0,1,1,1,0,fd37fa9e-29a6-471e-8a2b-9c33cb846d5e
aa99d898-d1fd-4ff7-8b62-d06c5e851f86,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moura","Animi neque necessitatibus. Amet officia cumque dolorem.",23.0031845,68.435154,2021-05-15 20:07:43,1,1,1,0,1,0,2,0,0,1,1,1,1,1,1,1,1,1,20:08:06,16:49:35,0,0,1,1,0,0,0,4fe64e2a-99c8-4ba4-813a-89b859e75b24
74e6185e-7005-423f-8648-a5437be9b40b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vieira S/A","Hic assumenda dignissimos molestias deleniti voluptatem.",-2.405389,123.917595,2022-01-16 05:06:24,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,2,1,1,10:18:32,07:19:52,2,2,0,1,1,1,1,a19d0f4d-ac57-4bb4-af0f-7269b35bf38e
3d50d2aa-4b7c-4112-8e4e-c3cf3246bd1a,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pinto Figueiredo S.A.","Quaerat doloremque quam nesciunt perferendis quidem deleniti.",-1.0611625,-61.502401,2022-11-21 10:23:40,1,0,1,0,1,1,3,1,1,1,0,0,0,1,0,2,0,1,12:21:02,11:20:40,2,0,0,1,0,0,0,431006e4-74c6-463b-a106-15b4135afb25
f34911e3-f5b0-4b2c-a913-27efcf0e56a8,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Assunção","Est itaque velit delectus totam. Et unde laborum a praesentium qui magnam.",-0.6416455,-106.543199,2021-10-31 20:12:49,0,0,1,1,0,1,2,1,0,1,0,1,1,1,0,2,2,1,12:39:25,16:55:42,2,2,1,0,0,0,0,0807cdac-9339-4852-8e58-f3ae7907146d
4ffb06a8-c705-4afb-b845-0370e1df1270,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Monteiro","Perferendis ratione officiis. Eligendi optio accusamus nesciunt earum. Magnam dolorem illo nihil.",-67.122148,117.834800,2025-02-01 11:03:25,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,4,2,1,06:18:19,12:30:44,0,0,0,1,1,1,0,06ef71ac-0f2d-456e-aed2-2dc963da8961
ab985176-4fa2-40a0-9eac-d623e0253ce3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Neto Vicente Lda.","Numquam voluptatum vero voluptates magni autem.",58.871944,-175.519566,2022-01-11 02:55:31,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,23:22:31,15:14:07,1,1,1,1,1,1,1,5c9a04f7-847f-442a-a263-b410a9e9c02e
1bb55835-16d3-46ed-9970-d7e70259089c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Almeida","Cumque perspiciatis minima id sint. Fuga harum autem assumenda.",-28.745523,-162.255400,2024-05-28 06:23:57,1,1,1,1,0,1,2,0,1,0,0,0,1,0,0,1,2,1,09:54:37,06:21:53,2,0,1,1,0,0,0,13393b3e-f67d-41d4-9e25-527d126ef11d
79805946-8ea7-44a1-83be-05e7bf8e6899,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Marques Amorim S.A.","Impedit esse earum mollitia. Minima dicta earum provident cum. Optio officiis praesentium dolorem.",-0.1977925,78.756962,2023-11-02 21:24:08,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,0,0,12:28:28,21:01:32,1,2,1,1,0,0,0,6c9d2c9b-9c27-42db-a4b9-52b4bcc13be1
e3795635-b03b-4ad5-8d38-bcb5ca4c7155,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nogueira","Vel magni praesentium saepe. Rerum accusantium vel eveniet.",-35.649640,-62.215722,2023-08-11 02:11:54,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,2,2,1,16:36:28,17:44:25,2,2,1,0,0,1,1,ddd63e3c-158b-4178-8cf3-b351e7695860
2db710a9-56ef-4364-808b-da63f10fa3cd,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pacheco Alves e Filhos","Voluptatum amet quidem illo inventore minima porro. Nemo alias et deleniti.",-32.4064505,-160.262402,2021-06-03 23:15:24,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,3,2,1,16:56:47,19:07:24,1,0,0,0,0,0,1,40efbd62-8227-4b63-a43f-6573cdd5b92c
7e816711-76b4-47b9-95bc-8565187273ee,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Araújo Branco e Filhos","Beatae repellendus quas debitis officiis blanditiis delectus.",19.7471175,-15.552225,2024-06-11 08:56:06,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,2,0,0,02:38:39,09:09:03,1,1,0,0,1,0,0,a58ccaa2-4cf6-4f0d-b8f5-ead8581bfac1
58b2f445-f9e3-4524-aac0-700a67468b41,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Anjos","Labore deserunt odit cum. Non modi ipsa et voluptate.",67.311241,31.083524,2020-10-28 17:51:52,0,0,1,1,0,1,3,1,1,0,0,1,0,1,1,6,2,0,04:15:48,19:00:51,1,2,1,0,1,0,1,5685eb13-3203-472e-9540-71661014dd6f
69a7f7eb-dc58-4e19-9873-305c5d16a8db,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Reis","Minima iure labore consequuntur reprehenderit cupiditate.",72.4052925,-158.205306,2023-12-08 02:58:40,1,0,0,1,1,1,2,0,0,0,1,1,0,1,1,3,2,0,06:03:40,23:44:11,1,1,0,1,1,0,0,621dbe67-23e0-44c4-b888-a75000c4e72c
6192d8a1-ef8d-4dd5-b8c0-8e6b4a842427,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Loureiro Esteves S.A.","Vitae beatae odit. Amet voluptatem sapiente enim.",68.5114265,154.011128,2023-08-31 08:45:27,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,3,2,0,17:50:01,00:10:14,2,1,1,0,1,0,1,2c014d49-bfcf-402b-984e-f23fe4b3b447
8ae788e7-3114-42c6-8a78-e79ee8c2f225,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Gaspar","Quod ut praesentium culpa delectus quis. Iure illum impedit et animi saepe dolore.",-24.4455275,111.848272,2024-07-10 03:06:22,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,3,0,0,07:51:02,10:07:33,0,1,0,0,0,0,0,73863b7b-7814-4f1a-b153-132d84cb0ac8
db71867b-51e8-49cc-8773-718e21dd8448,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leal S/A","Distinctio voluptatem reprehenderit earum.",-7.5893895,-148.441445,2021-08-29 14:23:06,1,0,1,0,0,1,3,1,1,0,1,0,1,0,0,4,1,1,07:32:52,21:29:25,0,0,0,0,1,1,0,cc263334-8494-4d4f-928e-3c76b92fb439
036406ae-9895-4a6e-91c6-cd183d43dd07,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Antunes","Porro ut ipsa consectetur.",25.0066405,162.352455,2020-03-05 06:26:01,0,1,1,0,1,0,3,1,1,1,1,0,1,0,1,2,0,0,14:24:22,18:24:31,1,1,1,1,1,0,1,5ba8d822-dff4-4b79-bf0a-c9ca9de75162
8a6e6c12-e88a-44c5-922d-e65b0e80eb10,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barbosa Antunes S/A","Ea temporibus mollitia. Ipsa quaerat totam occaecati laboriosam. Illo rem doloremque alias.",-58.238635,-155.022513,2020-12-21 23:18:05,0,1,1,0,0,1,3,0,0,0,0,0,1,1,0,2,1,1,17:08:23,07:11:31,0,0,1,0,0,0,0,785a7d23-32b0-4ebf-9c70-d12c13276f73
c1fcda33-b1f7-4d23-9d98-1947a99a95ee,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pires S.A.","Quis vel quia ratione cum. Enim alias ducimus nam provident odio quis. Nemo vel vitae recusandae.",58.814891,170.150344,2022-09-08 06:23:14,1,1,0,0,1,0,3,1,0,0,0,1,1,1,0,0,0,1,13:31:49,19:23:02,1,2,0,0,0,0,0,cd1b5b52-f105-47d1-ae17-18c2fd9a77b9
3754ffca-7a8f-4a24-a8de-d5812bbece72,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Silva","Omnis maiores corrupti. Magni numquam enim incidunt placeat iure.",42.6814685,45.172087,2023-08-26 17:48:58,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,21:50:55,06:24:21,2,0,1,1,1,0,0,87c18704-ef5d-4afb-8e05-1302f408ac6b
75db3b2f-8235-4e42-ae7f-13e05ac21806,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo Nunes S/A","Corrupti ea tempora ratione qui sapiente. Corrupti perferendis ipsum dicta nisi.",60.0137665,-39.889057,2022-02-17 18:21:46,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,4,2,0,20:08:19,22:01:29,1,0,0,0,0,0,1,dfa4f8d2-2bad-4381-ac39-be0691739cc0
f21f1da0-8b9a-4d91-99bb-cc7b656d8c2d,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Freitas Cunha S.A.","Voluptate natus similique quaerat. Omnis adipisci cumque impedit vero at.",-34.3283335,-164.193433,2024-02-28 08:28:28,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,5,1,0,09:34:28,08:27:51,2,0,0,0,0,1,1,f5ba9934-95e9-40d4-bd1b-113cb8d10af5
e9650a4a-c7a5-4007-93d5-bf74876a8506,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Torres S/A","Modi aliquam tempora pariatur vel. Dolorem necessitatibus repellat.",-19.4576995,-156.484436,2022-01-17 02:11:47,0,1,1,1,0,1,2,0,1,0,1,1,1,1,0,3,2,0,16:17:00,02:54:47,1,0,0,1,1,1,0,d3fa7c38-ed3c-4f0a-833d-8f6cad2466a2
