wifi_spot_address_id,wifi_spot_address_city,wifi_spot_address_country,wifi_spot_address_district,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_zip_code
cb6031a8-29af-4a51-bcb5-bc7de1d035af,"Vila Nova de Famalicão","Butão","Quarteira","Rua Martim Santos, 30","89",5005-948
472e400b-364f-4b67-a861-6a7e6fc4b9f0,"Póvoa de Santa Iria","Coreia do Sul","São João da Madeira","Rua de Mota, 54","74",4489-831
11bb8a62-eb62-41ef-8359-a0406a45d6a0,"Castelo Branco","Sara Ocidental","Ponta Delgada","Rua dos Aliados, S/N","S/N",0314-406
781ec594-858d-4798-a089-5ce19384777d,"Póvoa de Varzim","Mundo","Leiria","R. de Vicente, 338","S/N",3016-462
9faecbea-f0ad-4cc5-b3eb-8c7e6970f896,"Santarém","Coral Sea Islands","Guimarães","Largo Andrade, S/N","78",0819-652
7a69341c-e786-499d-96db-783a98930649,"Praia da Vitória","Malta","Ponte de Sor","R. Emma Nunes, S/N","4",9803-643
27dde749-bd32-46cc-a042-6a80dcfd123f,"Lagoa","Luxemburgo","Figueira da Foz","Travessa do Cantábrico, 1","61",8303-651
c1c1c353-0221-4f32-8c42-105f5ac8a74e,"Fafe","Camboja","Rebordosa","Avenida de Matias, 12","59",2750-020
65b2c2b2-1441-4084-9276-19060711903d,"Porto Santo","Nigéria","Fundão","Alameda Guerreiro, 44","53",8440-504
22d169a7-5903-48ed-b75b-e77c61eb1141,"Vila Real","Bolívia","Ílhavo","Rua Santos, 11","65",2807-235
27ff8c04-3f1c-47c0-a20c-f2b584ec9153,"Moura","Antígua e Barbuda","Vila do Conde","Largo de Castro, 10","S/N",2346-607
1ac751cb-a2d9-45a9-9e61-051f3624dbdc,"Mealhada","Austrália","Portalegre","Alameda de Maria Pia, S/N","9",9944-822
3ecf5686-12d5-48d7-a0c6-3b508a476302,"Paredes","Suriname","Pinhel","Av Henrique Matos, 170","62",4572-985
54177911-e528-4739-b3a0-9d741ace339f,"Portalegre","Jan Mayen","Torres Novas","Av Pilar Assunção, 90","349",3391-351
ccaa5d11-5748-49af-91e6-c4790bdc8d5f,"Lourosa","Mongólia","Loures","Rua Joel Mendes, 1","S/N",2875-884
186c1c83-5af5-4829-a4c3-b4d4ae750e6b,"Lamego","Granada","Tavira","Alameda do Báltico, 654","5",7514-776
1e1a744a-40dd-4bb0-828b-8769b043510e,"Moura","Filipinas","Santiago do Cacém","Praça Miranda, 1","S/N",8354-860
1c57fdfe-e7b5-475d-aa6e-ec49c4045833,"Santarém","Hong Kong","Mangualde","Rua Prof. António José Saraiva, S/N","75",6942-709
d0567aea-32c5-44b1-ab87-513b77ef4509,"Cartaxo","Vaticano","Trancoso","Avenida de Batista, 579","96",7014-266
886273d8-1b35-41e5-a2e7-f73dfa45f2ad,"Mangualde","Ilhas Virgens Americanas","Angra do Heroísmo","Travessa Constança Abreu, 7","939",1382-894
0599ce5f-f79f-4aa1-a011-13520e181c2a,"Amora","Salvador","Matosinhos","Alameda Nogueira, S/N","39",9274-182
799de835-d246-43ab-8135-efe04b6a2675,"Elvas","Ilhas Marshall","Ílhavo","Praça Marta Costa, S/N","S/N",8492-327
273ce163-9394-4e4c-9b5a-7ec2ab6fda05,"Penafiel","Guatemala","Guimarães","R. de Soares, 84","47",0701-113
d90938bb-8a28-40d8-8b3f-78434e9d5b7f,"Viana do Castelo","Macau","Vila Franca de Xira","Largo do Prof. Hernâni Monteiro, 7","1",6027-104
e413e0b8-ef3b-47bd-b3b4-381169c77216,"Vila Real de Santo António","Jibuti","Mealhada","Largo do Leal, S/N","368",5032-082
0dee9655-be1e-4e5f-8c37-eb461347693e,"Mealhada","Seicheles","Macedo de Cavaleiros","Rua Andrade, 8","11",5323-017
a96c3ad9-ed09-4142-90a3-9c668db400ec,"Fiães","Belize","Santa Cruz","Rua Rocha, 58","S/N",0561-211
ac6c367a-4b7a-4daf-b705-1808ccfd8c2e,"Ovar","Hong Kong","Vila Real de Santo António","Rua Esteves, 88","1",8828-746
b952968e-e3d8-46d7-98a6-2874c682e69c,"Odivelas","Chile","Lamego","R. Tatiana Morais, 416","66",6389-370
5da46f1d-632c-49cc-acf6-11b4a79ea74c,"Caniço","São Tomé e Príncipe","Viana do Castelo","Praça Diogo Marques, 530","28",3470-028
fa9fc677-f8cc-4399-b858-126cd405b25e,"Horta","Cazaquistão","Mealhada","Travessa Pinho, 58","17",4837-143
9004edc2-2a87-4da9-88d2-304f305a55a6,"Guarda","Equador","Braga","Praça Borges, 99","S/N",2692-958
4b3d90b4-60b5-4bee-8630-83be72529f89,"Costa da Caparica","Burquina Faso","Porto","Largo Dinis Nogueira, 29","3",6760-508
33fc6d47-0059-412f-9be6-cdd61eb99583,"Pombal","Macedónia do Norte","Mangualde","Alameda Panorâmica Edgar Cardoso, 35","330",0371-539
e8a3b997-097e-4fa5-b863-4b89e346b49a,"Vendas Novas","Síria","Felgueiras","Av de Araújo, 68","45",1142-669
f444b65e-d7d4-421d-b65e-e6e87ba7c03e,"Portalegre","Áustria","Valongo","Av de Fernandes, 61","S/N",8199-175
6ed8f6b9-3b53-4826-aa9a-9885b244013b,"Odivelas","Itália","Lourosa","Travessa Matos, 450","67",7891-403
bce277f7-4eb2-49ba-b0ee-b9c6e732d92b,"Lisboa","Bermudas","Viseu","Travessa Frederico Soares, 7","98",7782-259
c50d4c54-5786-4a27-be18-a8b04753b198,"Loulé","Suíça","Covilhã","Praça Maia, 60","48",9386-147
7fa1e3c4-3ad8-4618-a771-c97e79fb8e2b,"Vila Real","Senegal","Barreiro","Praça de Santos, 29","3",7242-291
54fa58d0-a936-45ad-87b8-3763031fd0ae,"Cantanhede","Territórios Austrais Franceses","Esmoriz","Avenida Marcos Branco, 30","664",8903-831
a743701d-a9fa-461c-aac2-dc5464f06200,"Entroncamento","Singapura","Almada","Praça Nádia Antunes, 21","S/N",1595-156
6f7357d7-411d-42f6-bb25-db551736c5f9,"Elvas","Croácia","Loures","Largo de Borges, 58","61",1665-761
683f5bfc-69ce-4d54-85b2-3b50db0d2931,"Mirandela","Reino Unido","Moura","Avenida da Senhora da Lapa, 84","S/N",0105-385
ead2760d-027f-4ce6-a60b-4f80f1db6e9b,"Santiago do Cacém","São Vicente e Granadinas","Almada","Praça do Aleixo, 1","58",4758-383
77780ca4-8644-4141-93d2-1df0c1ed1ead,"Lamego","Colômbia","Sabugal","Praça Ariana Matos, 94","913",3344-452
f8284fbe-8b17-43c5-acfb-3298f7541c38,"Vila Nova de Gaia","Canadá","Lagoa","Av de Torres, 60","79",8882-649
b32ec3bb-8788-413f-9300-842a1f217950,"Alcobaça","Malásia","Alcobaça","Rua de Campos, 463","S/N",9379-527
47d6f4c1-ea25-4c8f-99ae-2d32791739b1,"Valpaços","Gibraltar","Loures","Alameda Moreira, 5","56",4905-789
cdd13bb0-ed42-4301-924b-900ab82b4207,"Angra do Heroísmo","Suécia","Viseu","Largo da Boavista, S/N","42",3348-353
134906b0-18da-4afd-a5ee-fe41d965a039,"Santana","Honduras","Chaves","Alameda Violeta Reis, 72","36",0492-142
40cd54b4-5bbd-416f-938d-8acca9c12504,"Valbom","Angola","Lixa","Rua Almeida, 67","24",9279-617
157628c3-c39f-425d-b1e1-3108874d74f9,"Santana","Etiópia","Estarreja","Travessa Alice Fonseca, 76","51",2029-711
3eb3347d-9a2d-4269-a86a-6cc12d989187,"São Mamede de Infesta","Guernsey","Olhão","Av de Lima, 7","36",6897-180
6f513de4-ec87-434a-9bff-375e68b23f20,"Rio Maior","São Pedro e Miquelon","Aveiro","Avenida de S. Lázaro, 9","14",2643-933
e97a6218-284b-48d5-ab55-4eae69b7de3e,"Macedo de Cavaleiros","Benim","Horta","Largo Garcia, 929","94",8704-922
193d2e62-ab70-470a-970f-1e8f512b9f4f,"Portalegre","Coral Sea Islands","Abrantes","Largo Batista, S/N","79",7242-461
a9cd2cef-f002-4361-a221-89d0fdde730c,"Câmara de Lobos","Costa Rica","Cantanhede","Av do Pedregulho, 29","19",3526-979
25d6a6e7-0de0-4a3e-b1a6-bd76534a3d8c,"Espinho","Espanha","Portimão","Largo Ricardo Barros, 8","89",0132-420
e7a6387f-3109-4bab-8b65-758b3c940d5c,"Trancoso","Síria","Marco de Canaveses","Avenida Branco, S/N","S/N",0853-365
582bd23c-aee7-4fe9-a24d-0397a1a91818,"Ponte de Sor","Wake Island","Olhão","Travessa Esteves, 19","S/N",5011-299
08ebb080-71f0-4972-af20-b5c12fde1733,"Évora","Zâmbia","Lamego","Largo Leal, S/N","139",9244-267
f185b4bf-2e99-49f7-af36-1cc7e0e4ebd6,"Oliveira do Bairro","Chade","Amarante","Travessa de Jesus, 855","S/N",1591-447
56b8e446-9c75-48bc-ad43-7fcddf4d3d3c,"Esmoriz","Taiwan","Loulé","Rua Paiva, 18","3",3074-629
6d8e6290-feac-40a4-8df3-dd348661b225,"Estremoz","Paquistão","Mangualde","Praça Mia Marques, 66","92",9447-779
fa38500c-b72a-47bc-847a-35a111b1b8d8,"Castelo Branco","Emiratos Árabes Unidos","Guimarães","Travessa de Soares, 68","2",9652-594
09abe139-c791-493f-a25e-429f87c9b3f2,"Rio Tinto","Svalbard e Jan Mayen","Gouveia","Rua Rafaela Machado, 6","75",7862-371
c26cc672-6a6e-4fde-9615-2fc46342ecdb,"Santa Comba Dão","Malásia","Gafanha da Nazaré","Alameda de Freitas, 696","6",9755-929
bdd8ae31-b576-4319-a575-430fcf23b0c7,"Penafiel","Wake Island","Gondomar","Travessa Marco Lopes, 94","4",2889-837
5bbb6223-c22d-41fd-8f94-50b6de3a35ee,"Vila Real","Rússia","Seia","R. do Cidral de Baixo, 46","19",1527-169
4604c5e0-9c36-48f8-bbbf-0c05f259a284,"Évora","República Centro-Africana","Covilhã","Largo José Luís Nunes, 49","S/N",1280-755
1f12d248-c95f-4246-8ca3-5f3a07b37b2c,"Abrantes","Tajiquistão","Lamego","Travessa das Necessidades, 84","44",1873-723
6b747a1c-991b-4292-a4b5-abfba5c9ca5b,"Póvoa de Varzim","Luxemburgo","Gandra","R. de Sidónio Pais, 674","81",3477-383
664990f4-1b71-48a0-aefd-97a36f252b54,"Câmara de Lobos","Ruanda","Fafe","Avenida Araújo, 36","32",5693-247
21f8d167-9108-44e8-b52c-85d627d480ec,"Mealhada","Angola","Vendas Novas","Avenida Artur Cupertino de Miranda, 8","10",9789-258
74bd4e4b-b32e-4bb3-a621-1a76e99479a3,"Pinhel","Peru","Sines","Praça da Ranha, 6","40",4833-187
1744b0ac-7b23-4f4b-a5b8-d4173c0ab2ea,"Almada","Iémen","Amadora","Av de Neves, S/N","S/N",0105-298
e17d46ec-ac9a-43d2-b930-defdb67fdf62,"Fátima","Angola","Barreiro","Alameda Irmã Lúcia, S/N","71",8278-326
5d3cba8c-be29-4b04-a8a1-1d5c4a166464,"Marinha Grande","Man, Isle of","Ovar","Travessa Teixeira, 35","255",6522-045
7fc6132d-750f-414c-84a0-7d106c65b6ee,"Amora","Paracel Islands","Felgueiras","Largo de Gonçalves, 74","3",5999-456
a1d0ecd2-8a01-4c43-864d-34543fc4b4cb,"Porto Santo","Islândia","Praia da Vitória","Alameda de Viterbo de Campos, 321","55",8850-133
adbdb62e-1c00-4a80-9e36-69ad25b7c9df,"São Salvador de Lordelo","Geórgia","Agualva-Cacém","R. de Esteves, 9","42",0366-920
3fcbecca-f3e0-4250-b8c7-f9e3757ddbb3,"Caldas da Rainha","Kuwait","Valongo","Rua de Antunes, 1","38",1577-429
daef8706-83ae-4729-bfec-4682690ac600,"Vila Nova de Foz Côa","Domínica","Tarouca","Travessa de Almeida, 3","92",1468-227
684a1e3d-605c-4ab4-b33e-175d7b8f129e,"Praia da Vitória","Ruanda","Sabugal","Alameda da Música, 76","40",6790-153
8595123a-2ef3-48cc-8ab6-8506aa86ff19,"Sacavém","República Dominicana","Vila do Conde","Rua de Eça de Queirós, 15","42",5048-867
9a73c1f7-0b5f-4e87-8056-d44d7f76de53,"Miranda do Douro","Áustria","Covilhã","Travessa de Neto, S/N","81",2848-177
77643b87-e5de-493d-ad81-704d7fa67ebc,"Moura","Eslovénia","Horta","Largo Luísa Leal, 79","73",7002-849
4ddfc656-cec5-4797-8f1f-e587e4575d85,"Ourém","União Europeia","Évora","Largo de Miranda, S/N","23",4206-029
3816a47a-b59f-4a4a-8b58-ed5a9c4fa075,"Portimão","Salvador","Paredes","Largo Azevedo, 635","37",9824-175
9664b336-db45-4bfc-bcaf-d0895ccf4aaa,"Sacavém","Gronelândia","Peniche","Travessa Sara Cruz, 26","49",7409-687
7d07230f-9906-463b-8f7d-486668f616b7,"Valongo","Togo","Torres Vedras","Alameda Magalhães, 22","89",6671-366
56ad5c99-88e2-42db-bdad-d416ed048bd7,"Felgueiras","Aruba","Mêda","Av Maia, S/N","13",6954-338
d6d1c391-9804-4d79-8969-2ed27f25b195,"Ovar","Senegal","Santana","R. Vítor Cardoso, 90","6",2732-647
667a6227-4d4c-4219-824b-f57fce099472,"Mangualde","Chipre","Seia","Avenida Brito, 88","S/N",7684-872
22d8a2ac-38e4-4d9c-9e4a-7c687d18b9b6,"Torres Vedras","Paquistão","Braga","Travessa Xavier Pinho, S/N","S/N",1991-158
c014f40f-92b1-44cf-969c-abc261c62f3b,"Évora","Panamá","Lagos","Av de Assunção, 11","2",9570-479
a7eb8b33-3e81-4e70-837c-eaae34150d8e,"Beja","Suécia","Marco de Canaveses","Rua de S. Mamede, 69","44",1320-575
610ca499-7de1-435b-9f5a-fa824a45c5e4,"Odivelas","São Marinho","Santa Maria da Feira","Largo da Fonte da Moura, 4","24",0236-053
1ad79482-d413-4ae1-bedb-5f465fb9feb5,"Sintra","Arctic Ocean","Anadia","R. Ivo Gaspar, 64","80",1589-883
df685448-33a2-4cef-862a-84b16c484a5a,"Bragança","Peru","Santa Comba Dão","Travessa Jesus, 43","42",6901-167
233bba06-e002-4a69-ba01-0e2c5984db03,"Esposende","Mongólia","Covilhã","Largo do Cais das Pedras, 24","S/N",2769-180
1f7850f9-5380-4df3-a818-6a21ffcb228f,"Serpa","Líbano","Ribeira Grande","Av do Cidral de Baixo, 27","31",7183-584
5a238147-4eb3-44a1-b93d-ba98c0d064de,"Vila Real de Santo António","Togo","Lourosa","Av de Serrúbia, 75","38",9313-624
6c3f571c-f946-43d2-bc62-e2caa7eed571,"Fátima","Equador","Almada","Avenida de Bernarda Ferreira Lacerda, 79","17",5722-352
89b1a216-889f-487e-a2da-8f04fc7f1d97,"Coimbra","Kuwait","São Salvador de Lordelo","Travessa António Sérgio, 86","777",2273-240
7e4faa7d-74a2-4876-a1db-f0f5fe481f9c,"Santa Maria da Feira","Samoa","Seixal","R. das Garças, 29","70",3965-123
34174f73-9d6c-47c2-94b1-b5817442e3a6,"Vendas Novas","Emiratos Árabes Unidos","Amadora","Alameda de Matos, S/N","64",8982-975
02a0fa6b-5743-45e1-894c-979584140d62,"Queluz","Samoa","Portalegre","Avenida Kevin Reis, S/N","515",6870-144
eb814460-ff78-4d2f-8c6e-f5530ac4fef8,"Seia","Angola","Almada","Travessa Barros, 21","24",7114-002
f7af591f-e0db-4671-af8b-fd59c082760f,"Cantanhede","Líbano","Rio Maior","Largo Carneiro, 26","442",8411-044
bb5ca8e3-f5b6-4b5c-a6cf-2caf5eacbcf3,"Santarém","Jibuti","Guimarães","Alameda Rafael Cunha, 281","S/N",7309-346
c5f7e124-d644-4f61-afff-61a50e2dbe5a,"Paços de Ferreira","Eslovénia","Loures","Alameda Costa, 104","2",8835-572
ce759a28-cdc1-4cec-80d2-d83123a03e4b,"Leiria","Nigéria","Lamego","Av Fernando Pessa, S/N","4",9544-989
ea6fee8c-69f1-42ee-8bac-be40372e3828,"Faro","Seicheles","Agualva-Cacém","Praça de Torres, 40","85",3899-505
a89a3cdc-430e-49df-8077-e90c9520ac6b,"Queluz","Taiwan","Gouveia","Avenida Mota, 9","43",8400-406
574dc432-35e7-44a1-b1ab-e3ae39d74896,"Lamego","Cazaquistão","Loures","Avenida da Rua Duque de Palmela, 75","51",6767-552
0a11d708-e182-4b49-a903-8e7a76320532,"Barcelos","Burúndi","Angra do Heroísmo","Travessa Figueiredo, 919","19",3737-067
33253d23-d30a-4d17-b4d5-b71148c51ff5,"Rio Maior","Guiné-Bissau","Queluz","Avenida Brito, 1","96",7881-616
69b6d7e6-265c-41cc-ae99-9d6e781a7cf8,"Entroncamento","Suíça","São Mamede de Infesta","Alameda Victória Costa, 222","3",5339-682
71fbf9ab-96d9-49f4-b450-5adb8ab3a0c2,"Rebordosa","Cabo Verde","Funchal","Largo Samuel Valente, 1","42",0117-543
35cdc9fc-f3e1-4ff1-b56b-2d08db3c0ab8,"Sabugal","Líbano","Guimarães","Avenida de Chaves de Oliveira, 796","89",5331-968
dc853875-4cfe-45ba-aad5-6195bf189a96,"Felgueiras","Haiti","Albufeira","R. de Sousa, S/N","96",1803-131
bf8929e2-2455-49a5-97ef-4a9ca3fa384e,"Évora","União Europeia","Agualva-Cacém","Av Kyara Mendes, 55","76",4172-164
c991a0e3-794d-41b1-ac0b-3b094ce84837,"Alcobaça","Argentina","Ourém","Alameda de Pinho, 96","22",9299-632
98b9db11-3a42-4059-b8d4-77f0a3354160,"Lixa","Nicarágua","Matosinhos","Avenida Magalhães, 15","10",7828-525
e8ae04db-52cc-4cfd-98b2-34d71bc0ca7a,"Montijo","Barém","Marinha Grande","Av Morais, 8","245",1181-722
cde96233-529c-408d-8fa6-cb9fbd5d9f70,"Sacavém","Barbados","Fiães","Alameda Severo Portela, S/N","61",2708-251
16c6d37c-47f3-4a39-ae87-2556f3a5794d,"Porto","Bélgica","Anadia","Avenida de Eduardo Soares, 642","63",0947-428
f5bfdf7b-b9b5-4ef5-baba-d682637d94ef,"Vila do Conde","Iraque","Oliveira do Bairro","R. dos Melros, 78","S/N",4604-845
12e962fd-1db6-411d-8103-1728f07fd33f,"Amadora","Território Britânico do Oceano Índico","Funchal","Travessa de Amorim, 15","S/N",3895-673
9ddf7f41-94bd-4f66-bdb4-0d57b6e5e7fc,"Ponte de Sor","Ilhas Cook","Gandra","Rua do Prof. Egas Moniz, 15","98",1850-573
2e776631-996d-4de7-82ff-8913da90e1b2,"Porto Santo","Estados Unidos","Portimão","Av Leite, 719","313",9839-538
1668acb6-abc7-4c25-ae4b-1cf7dd4d8a12,"Estarreja","Spratly Islands","São Mamede de Infesta","R. de Vieira, 75","97",8901-684
8b9f0a43-3975-4b81-a7e4-a2ef6e105eb2,"Valbom","Suíça","Vila Nova de Famalicão","Alameda Simões, 74","48",8861-512
bcfe6dd8-485a-4188-a57a-fc181bfe366d,"Fafe","Maldivas","Sabugal","R. de Azevedo, 79","S/N",1300-069
a80c5544-2e54-4f91-998c-457f36991be8,"Covilhã","Sri Lanca","Chaves","R. de Carneiro, S/N","20",0422-639
873c550f-f45d-483e-9446-5211adb340b5,"Alverca do Ribatejo","Nepal","Amarante","Alameda Barros, 38","395",6035-859
83cca672-33a6-4977-ad3e-c08238c14bb7,"Tondela","Níger","Almeirim","Avenida do Prof. Ruy Luís Gomes, 5","7",9515-162
5a13d4d4-175b-4b7e-a70a-ccd366283e90,"Valbom","Nauru","Moura","Avenida Francisca Rocha, 96","S/N",9530-414
0b15ef1a-788e-425d-bb9f-181bfe514170,"Barcelos","Santa Lúcia","Odivelas","Travessa Rúben Ferreira, 77","S/N",1073-634
6968dc7d-ad29-4582-85e2-e06e439f7401,"Santo Tirso","Barém","Costa da Caparica","Alameda João Baptista, 18","3",8597-276
876b4b0b-346e-4491-86c2-e0687fb5646c,"Miranda do Douro","Ashmore and Cartier Islands","Valpaços","Rua Andrade, 94","61",2944-409
aa28186c-e3d3-4dc8-8a30-9c77db5ad20f,"Alcobaça","Congo-Brazzaville","Santa Cruz","Praça Vasco Oliveira, 83","2",6788-719
13b57eb7-046e-43fd-a859-356cfa9f653a,"Cantanhede","Jibuti","Vila Nova de Gaia","Av de Basílio Teles, 751","27",3291-389
f2ec5bdb-7d12-4acc-a50f-10f2d541f4a3,"Rio Tinto","Ilhas dos Cocos","Gandra","Travessa de Melo, 54","99",2123-118
6b66c87f-670f-4c5c-98b5-d2836b8be14e,"Santa Comba Dão","Arménia","Coimbra","Av Bernardo Pacheco, 6","2",8013-261
3e30e24c-f539-4ff3-a04b-65ef29513d10,"Lisboa","Etiópia","Mêda","R. Monteiro, S/N","S/N",1186-777
4a6eb53f-a29d-42d7-8d5a-d6d93842363d,"Cartaxo","Itália","Felgueiras","R. de Gaspar, 10","591",8377-240
bcab2e38-b5a0-4151-9bd1-d206cec9cb46,"Macedo de Cavaleiros","Canadá","Lourosa","Largo dos Jacarandás, 4","89",2932-608
7a490713-3ee4-4323-be63-2774a7d595f6,"Mangualde","Usbequistão","Barcelos","Avenida Sá, 9","66",7643-594
7ed435c3-157e-40bb-902a-fb55cd48f8bd,"São Salvador de Lordelo","Baamas","Trancoso","R. Esteves, 26","1",6661-231
17043142-2dbd-4574-a711-84ecbfa08e82,"Paredes","Cabo Verde","Évora","Praça Fonseca, S/N","632",1330-580
558a6072-1aac-446d-a8f8-49c9a33cf9d3,"Ílhavo","Macau","Póvoa de Santa Iria","Av Pereira, 9","12",1242-961
bcb9a624-85f3-4548-91c7-007166606c8b,"Praia da Vitória","Indonésia","Lisboa","Praça Naiara Amorim, 664","S/N",4672-129
929602a0-8e85-47de-a374-8164579c868c,"Praia da Vitória","Bermudas","Amora","Travessa Jorge Alves, 20","9",0566-080
1546e1d0-a77f-43c3-b37b-82522f77c700,"Loures","Tunísia","Aveiro","R. Mário Nogueira, 4","14",2250-175
facf09c4-d0bd-4d15-9fe0-305a2f9e5092,"Portimão","Eslovénia","Cantanhede","Praça Oliveira, 49","11",7625-791
468fc469-5624-4528-951e-8bb216eeb5c0,"Oliveira de Azeméis","Panamá","Santiago do Cacém","Praça de Leal, 86","683",7036-196
d329147b-eea6-49d7-b300-ef728711b5a6,"Rebordosa","Navassa Island","Chaves","Alameda do Rego Lameiro, 24","36",2578-893
331d8288-7715-41c2-b962-0157b5ebe155,"Rio Maior","Hungria","Tondela","Praça Erica Carneiro, 16","24",8436-455
c3a58655-c7e3-4c39-ac86-08be4c32bf89,"Almada","São Vicente e Granadinas","Torres Novas","Travessa Pinho, S/N","24",4586-496
0fff7734-ae29-4b7c-8490-50ed40cc9446,"Portalegre","Territórios Austrais Franceses","São Mamede de Infesta","Av de Moreira, 19","50",3601-498
e745471e-6548-468e-a7d8-cef3ef543835,"Porto Santo","Listenstaine","Santa Cruz","Largo de Cardoso, 9","733",8652-628
fd37fa9e-29a6-471e-8a2b-9c33cb846d5e,"Esposende","Birmânia","Viseu","Largo de Moradias Populares do Eng.º Machado Vaz, S/N","S/N",6516-508
4fe64e2a-99c8-4ba4-813a-89b859e75b24,"Lixa","Angola","Reguengos de Monsaraz","Travessa de Ferreira, S/N","321",4208-634
a19d0f4d-ac57-4bb4-af0f-7269b35bf38e,"Angra do Heroísmo","Belize","Santa Maria da Feira","Largo de Castro, 68","S/N",4757-056
431006e4-74c6-463b-a106-15b4135afb25,"Mealhada","Ilha Bouvet","Abrantes","R. de Amorim, S/N","2",7558-142
0807cdac-9339-4852-8e58-f3ae7907146d,"Caniço","Cazaquistão","Macedo de Cavaleiros","Largo Joaquim Carvalho, 4","26",5991-510
06ef71ac-0f2d-456e-aed2-2dc963da8961,"Estarreja","Equador","Vila Franca de Xira","Travessa da Ribeira, 7","13",6352-284
5c9a04f7-847f-442a-a263-b410a9e9c02e,"Marco de Canaveses","São Pedro e Miquelon","Esmoriz","R. de Nogueira, 692","49",2209-164
13393b3e-f67d-41d4-9e25-527d126ef11d,"Alcobaça","Ilhas Salomão","Almeirim","R. Miguel Carvalho, 23","77",8135-682
6c9d2c9b-9c27-42db-a4b9-52b4bcc13be1,"Fiães","Colômbia","Vale de Cambra","Largo Pinho, 565","91",3869-944
ddd63e3c-158b-4178-8cf3-b351e7695860,"Gouveia","Albânia","Amadora","Av Marta Reis, 43","71",3584-701
40efbd62-8227-4b63-a43f-6573cdd5b92c,"Bragança","Egipto","Marinha Grande","Rua do Arrabalde, 8","S/N",4485-364
a58ccaa2-4cf6-4f0d-b8f5-ead8581bfac1,"Vila Real","Egipto","Ílhavo","Av de Nunes, S/N","46",2639-036
5685eb13-3203-472e-9540-71661014dd6f,"Ourém","Ilhas Heard e McDonald","Sabugal","R. Carneiro, 59","S/N",4732-315
621dbe67-23e0-44c4-b888-a75000c4e72c,"Beja","Birmânia","Fiães","Alameda Pires, 93","7",2653-935
2c014d49-bfcf-402b-984e-f23fe4b3b447,"Torres Vedras","Argentina","Loulé","Largo de Jesus, 29","59",4482-598
73863b7b-7814-4f1a-b153-132d84cb0ac8,"Gondomar","Ilhas Cook","Sabugal","Av Vieira, 86","9",9357-893
cc263334-8494-4d4f-928e-3c76b92fb439,"Amarante","Chade","Amarante","Avenida das Laranjeiras, 29","96",9032-139
5ba8d822-dff4-4b79-bf0a-c9ca9de75162,"Funchal","Wallis e Futuna","Valbom","Alameda de Rodrigues, S/N","26",0169-588
785a7d23-32b0-4ebf-9c70-d12c13276f73,"Figueira da Foz","Sérvia","Lourosa","R. Lima, S/N","47",7641-535
cd1b5b52-f105-47d1-ae17-18c2fd9a77b9,"Montemor-o-Novo","Wake Island","Pombal","Av Salomé Ferreira, 454","772",6472-809
87c18704-ef5d-4afb-8e05-1302f408ac6b,"Caniço","Moldávia","Faro","Av Branco, 321","S/N",2245-325
dfa4f8d2-2bad-4381-ac39-be0691739cc0,"Rio Maior","Jibuti","Serpa","Praça de Anjos, 7","35",5972-569
f5ba9934-95e9-40d4-bd1b-113cb8d10af5,"Moura","Angola","Angra do Heroísmo","Avenida das Cegonhas, S/N","41",9486-817
d3fa7c38-ed3c-4f0a-833d-8f6cad2466a2,"Amora","Nauru","Fiães","Travessa Gil Antunes, 65","876",5670-135
8f7e2d87-7d64-462d-95fd-6dd24288646b,"Faro","Ucrânia","Entroncamento","Avenida da Foz, S/N","45",6400-472
71fcd345-db35-4860-bf71-5c1af0c0fd99,"Rio Maior","Quiribáti","Coimbra","Praça Camila Araújo, 22","5",6583-200
0d432850-d887-492c-aa51-654eea5f55f5,"Anadia","Guiana","Queluz","Rua do Monte da Pena, 48","184",8218-905
19a38f37-2395-44b3-84fe-86bbe0c799c4,"Vila Real","Eslováquia","Portalegre","Alameda de Campos, 89","298",0820-110
34694dca-22ed-4bfa-a61f-9ff1bda7777a,"Barreiro","Ashmore and Cartier Islands","Santo Tirso","R. da Aldeia, 41","47",5332-174
b4f1e4a8-91be-4296-9a28-aee3330e6216,"Vale de Cambra","Argentina","Póvoa de Varzim","Rua de S. Marçal, S/N","21",7219-371
e35816de-a49e-4425-a661-648bdedfbc17,"Ourém","Guatemala","Queluz","Rua Almeida, 1","82",5137-354
000334e7-35e8-4b12-b07d-f883c376bde9,"Freamunde","Southern Ocean","Oliveira do Bairro","Avenida de Matias, 31","S/N",0256-010
b7d75d0d-4b9f-4e2f-921e-500f46f2277e,"Entroncamento","Territórios Austrais Franceses","Santiago do Cacém","Avenida do Amazonas, 10","60",1512-280
f33b0cbc-8436-447a-a9f2-2083cf396de4,"Évora","Barbados","Anadia","R. Gaspar, 40","409",2751-841
beb2fa9b-0288-4753-8dda-49f6e90c457e,"Funchal","Moldávia","Gondomar","Avenida Valente, 40","7",5181-726
cf6219e6-ab02-47ad-beef-c788b5a99c09,"Ílhavo","Bangladeche","São Mamede de Infesta","Avenida Gil Vieira, 756","1",6129-308
230ea202-07db-4742-b3e8-79fd09428c5b,"Peso da Régua","Singapura","Paços de Ferreira","Av Loureiro, 3","S/N",8104-166
