review_id,review_attribute_classification_name,review_attribute_classification_value
8855cacb-f983-412e-a07b-06eea13f35ff,service,medium
8855cacb-f983-412e-a07b-06eea13f35ff,cleanliness,medium
8855cacb-f983-412e-a07b-06eea13f35ff,comfort,low
e3e79296-9bd0-44ca-b1b0-b68928d8ba0f,service,low
e3e79296-9bd0-44ca-b1b0-b68928d8ba0f,wifi_speed,medium
e3e79296-9bd0-44ca-b1b0-b68928d8ba0f,ambience,low
e3e79296-9bd0-44ca-b1b0-b68928d8ba0f,comfort,low
e3e79296-9bd0-44ca-b1b0-b68928d8ba0f,cleanliness,low
cefcd591-b4ec-49d9-9952-358bc4368716,comfort,medium
cefcd591-b4ec-49d9-9952-358bc4368716,ambience,high
416f1e77-7003-489b-8928-6cc6d8baf12f,service,low
416f1e77-7003-489b-8928-6cc6d8baf12f,ambience,high
a67e468b-08cf-4b3e-910e-3a52ad37418a,ambience,high
a67e468b-08cf-4b3e-910e-3a52ad37418a,wifi_speed,high
a67e468b-08cf-4b3e-910e-3a52ad37418a,service,medium
a67e468b-08cf-4b3e-910e-3a52ad37418a,cleanliness,medium
b75441d9-a970-4ab8-bace-ca29e3abea67,comfort,low
b75441d9-a970-4ab8-bace-ca29e3abea67,cleanliness,medium
b75441d9-a970-4ab8-bace-ca29e3abea67,wifi_speed,high
b75441d9-a970-4ab8-bace-ca29e3abea67,ambience,high
b75441d9-a970-4ab8-bace-ca29e3abea67,service,low
4ba6e52f-6ac7-4350-b69e-620acdb94cc1,ambience,high
4ba6e52f-6ac7-4350-b69e-620acdb94cc1,comfort,low
ad31e595-8a24-4fd2-aa36-a2ac1193f93c,cleanliness,medium
ad31e595-8a24-4fd2-aa36-a2ac1193f93c,wifi_speed,low
5b66adaa-3c49-4d12-9a4e-be2260304e60,cleanliness,medium
5b66adaa-3c49-4d12-9a4e-be2260304e60,ambience,medium
5b66adaa-3c49-4d12-9a4e-be2260304e60,service,high
5b66adaa-3c49-4d12-9a4e-be2260304e60,comfort,high
d65f28f1-fd0e-4491-8fbf-720e4ebc6784,comfort,high
d65f28f1-fd0e-4491-8fbf-720e4ebc6784,service,medium
d65f28f1-fd0e-4491-8fbf-720e4ebc6784,cleanliness,high
d65f28f1-fd0e-4491-8fbf-720e4ebc6784,ambience,low
d65f28f1-fd0e-4491-8fbf-720e4ebc6784,wifi_speed,high
88191fc1-3e62-49f2-8084-a73c5642461b,wifi_speed,medium
88191fc1-3e62-49f2-8084-a73c5642461b,comfort,high
88191fc1-3e62-49f2-8084-a73c5642461b,ambience,high
88191fc1-3e62-49f2-8084-a73c5642461b,cleanliness,low
5789bdd5-c36a-4ecd-a83b-4c17256117ac,service,medium
5789bdd5-c36a-4ecd-a83b-4c17256117ac,comfort,low
d4173d40-aa7f-425a-867a-d365fc4c17d1,comfort,medium
d4173d40-aa7f-425a-867a-d365fc4c17d1,cleanliness,high
8c74d61b-7e67-4a7b-94b5-71281c00f384,ambience,medium
8c74d61b-7e67-4a7b-94b5-71281c00f384,cleanliness,low
8c74d61b-7e67-4a7b-94b5-71281c00f384,wifi_speed,high
fcb8b762-3e0b-4cc0-b29a-754a40d34013,cleanliness,low
fcb8b762-3e0b-4cc0-b29a-754a40d34013,ambience,medium
fcb8b762-3e0b-4cc0-b29a-754a40d34013,wifi_speed,high
fcb8b762-3e0b-4cc0-b29a-754a40d34013,comfort,low
ff7b1f0c-324f-463a-978d-83b34a57d9a9,comfort,high
ff7b1f0c-324f-463a-978d-83b34a57d9a9,ambience,low
ff7b1f0c-324f-463a-978d-83b34a57d9a9,wifi_speed,medium
ff7b1f0c-324f-463a-978d-83b34a57d9a9,service,high
ff7b1f0c-324f-463a-978d-83b34a57d9a9,cleanliness,high
0a0696ae-2c66-4ac0-8d53-d07bfc5625d8,comfort,low
0a0696ae-2c66-4ac0-8d53-d07bfc5625d8,ambience,medium
0a0696ae-2c66-4ac0-8d53-d07bfc5625d8,cleanliness,medium
0a0696ae-2c66-4ac0-8d53-d07bfc5625d8,wifi_speed,medium
e5ca628d-7cc4-410f-95b0-b27e8dfaf3cb,comfort,high
e5ca628d-7cc4-410f-95b0-b27e8dfaf3cb,cleanliness,high
e5ca628d-7cc4-410f-95b0-b27e8dfaf3cb,ambience,high
e5ca628d-7cc4-410f-95b0-b27e8dfaf3cb,wifi_speed,medium
e5ca628d-7cc4-410f-95b0-b27e8dfaf3cb,service,high
5929029b-4b56-46a1-afab-b8a9a6ed0b2d,comfort,medium
5929029b-4b56-46a1-afab-b8a9a6ed0b2d,wifi_speed,low
6839b319-6ae1-4096-915d-0006531d1c70,comfort,medium
6839b319-6ae1-4096-915d-0006531d1c70,ambience,high
6839b319-6ae1-4096-915d-0006531d1c70,cleanliness,high
6839b319-6ae1-4096-915d-0006531d1c70,service,low
9e7f878d-b0b0-4aed-a9ec-0613f7f0096f,comfort,low
9e7f878d-b0b0-4aed-a9ec-0613f7f0096f,cleanliness,high
b02a23c0-cc92-4f55-9ed9-59d84a6f50f3,comfort,high
b02a23c0-cc92-4f55-9ed9-59d84a6f50f3,cleanliness,high
b02a23c0-cc92-4f55-9ed9-59d84a6f50f3,service,low
b02a23c0-cc92-4f55-9ed9-59d84a6f50f3,ambience,low
2877abd2-a28c-4791-bc29-4ddef6a59cb2,cleanliness,medium
2877abd2-a28c-4791-bc29-4ddef6a59cb2,wifi_speed,high
2877abd2-a28c-4791-bc29-4ddef6a59cb2,ambience,high
83d531f7-c3cd-4dd4-9566-db4cf0636a71,comfort,medium
83d531f7-c3cd-4dd4-9566-db4cf0636a71,service,high
83d531f7-c3cd-4dd4-9566-db4cf0636a71,ambience,high
83d531f7-c3cd-4dd4-9566-db4cf0636a71,cleanliness,high
83d531f7-c3cd-4dd4-9566-db4cf0636a71,wifi_speed,medium
e95f741f-6c38-4082-a818-b80d6f62922b,wifi_speed,high
e95f741f-6c38-4082-a818-b80d6f62922b,ambience,medium
e95f741f-6c38-4082-a818-b80d6f62922b,comfort,high
e95f741f-6c38-4082-a818-b80d6f62922b,cleanliness,high
e95f741f-6c38-4082-a818-b80d6f62922b,service,high
efc9f7ee-d3dc-4997-8183-b4779e5af4a8,service,medium
efc9f7ee-d3dc-4997-8183-b4779e5af4a8,comfort,high
efc9f7ee-d3dc-4997-8183-b4779e5af4a8,ambience,low
efc9f7ee-d3dc-4997-8183-b4779e5af4a8,cleanliness,high
efc9f7ee-d3dc-4997-8183-b4779e5af4a8,wifi_speed,high
c3784da4-36b5-4ecc-82da-bd21a7209ffc,wifi_speed,medium
c3784da4-36b5-4ecc-82da-bd21a7209ffc,ambience,high
c3784da4-36b5-4ecc-82da-bd21a7209ffc,cleanliness,high
c3756306-899c-4596-a049-c2501f7b216d,wifi_speed,high
c3756306-899c-4596-a049-c2501f7b216d,cleanliness,low
727a0947-1985-4b70-8a3b-14ebe1cda9e5,cleanliness,high
727a0947-1985-4b70-8a3b-14ebe1cda9e5,ambience,medium
727a0947-1985-4b70-8a3b-14ebe1cda9e5,comfort,low
727a0947-1985-4b70-8a3b-14ebe1cda9e5,wifi_speed,medium
727a0947-1985-4b70-8a3b-14ebe1cda9e5,service,low
39df77a6-622b-4bf4-ac82-01d97d784529,ambience,low
39df77a6-622b-4bf4-ac82-01d97d784529,comfort,high
b4c88f07-1dc6-41ea-ac82-48c3e60a28c5,wifi_speed,medium
b4c88f07-1dc6-41ea-ac82-48c3e60a28c5,service,low
f9f23988-edc9-428a-b966-c6eeb843bba7,service,low
f9f23988-edc9-428a-b966-c6eeb843bba7,ambience,high
f9f23988-edc9-428a-b966-c6eeb843bba7,wifi_speed,medium
f9f23988-edc9-428a-b966-c6eeb843bba7,comfort,medium
f9f23988-edc9-428a-b966-c6eeb843bba7,cleanliness,high
7f516bba-3ed4-4bc9-90df-303fe4579d71,service,medium
7f516bba-3ed4-4bc9-90df-303fe4579d71,ambience,medium
7f516bba-3ed4-4bc9-90df-303fe4579d71,wifi_speed,high
7f516bba-3ed4-4bc9-90df-303fe4579d71,cleanliness,low
7f516bba-3ed4-4bc9-90df-303fe4579d71,comfort,low
63128792-7a5a-4703-91d6-52a93787bf16,ambience,low
63128792-7a5a-4703-91d6-52a93787bf16,wifi_speed,high
63128792-7a5a-4703-91d6-52a93787bf16,service,low
63128792-7a5a-4703-91d6-52a93787bf16,comfort,high
63128792-7a5a-4703-91d6-52a93787bf16,cleanliness,medium
97f15fc9-fb60-4dfc-87ed-3189fdf8b50c,cleanliness,low
97f15fc9-fb60-4dfc-87ed-3189fdf8b50c,wifi_speed,low
97f15fc9-fb60-4dfc-87ed-3189fdf8b50c,service,low
97f15fc9-fb60-4dfc-87ed-3189fdf8b50c,comfort,low
97f15fc9-fb60-4dfc-87ed-3189fdf8b50c,ambience,low
b045f31f-408e-41fb-9877-8e6a2cab78e7,ambience,medium
b045f31f-408e-41fb-9877-8e6a2cab78e7,service,high
b045f31f-408e-41fb-9877-8e6a2cab78e7,wifi_speed,low
b045f31f-408e-41fb-9877-8e6a2cab78e7,comfort,high
60a28da7-ede9-4406-b679-c3c7a6466ece,service,high
60a28da7-ede9-4406-b679-c3c7a6466ece,wifi_speed,medium
60a28da7-ede9-4406-b679-c3c7a6466ece,cleanliness,medium
254cf94a-707b-4443-873b-4816fa78c8a9,cleanliness,low
254cf94a-707b-4443-873b-4816fa78c8a9,comfort,high
254cf94a-707b-4443-873b-4816fa78c8a9,wifi_speed,low
254cf94a-707b-4443-873b-4816fa78c8a9,ambience,high
aef18cd7-7131-46e4-9157-79eeeb2d4207,comfort,high
aef18cd7-7131-46e4-9157-79eeeb2d4207,service,low
aef18cd7-7131-46e4-9157-79eeeb2d4207,wifi_speed,medium
aef18cd7-7131-46e4-9157-79eeeb2d4207,ambience,medium
aef18cd7-7131-46e4-9157-79eeeb2d4207,cleanliness,low
d587881e-49af-476e-a6be-1b02df839297,comfort,low
d587881e-49af-476e-a6be-1b02df839297,cleanliness,high
d587881e-49af-476e-a6be-1b02df839297,wifi_speed,medium
f77862e5-be81-44ac-8704-b30c8b64b9aa,service,medium
f77862e5-be81-44ac-8704-b30c8b64b9aa,comfort,low
f77862e5-be81-44ac-8704-b30c8b64b9aa,ambience,high
f77862e5-be81-44ac-8704-b30c8b64b9aa,cleanliness,high
f77862e5-be81-44ac-8704-b30c8b64b9aa,wifi_speed,low
88edfb95-1de7-48ab-9011-418fcef8e797,wifi_speed,medium
88edfb95-1de7-48ab-9011-418fcef8e797,service,medium
88edfb95-1de7-48ab-9011-418fcef8e797,ambience,medium
ba06de02-b0b2-4002-953a-d29736372c33,cleanliness,medium
ba06de02-b0b2-4002-953a-d29736372c33,wifi_speed,high
ba06de02-b0b2-4002-953a-d29736372c33,ambience,high
ba06de02-b0b2-4002-953a-d29736372c33,comfort,medium
ba06de02-b0b2-4002-953a-d29736372c33,service,high
09902b5d-a44f-4969-b397-6418a3884c24,comfort,high
09902b5d-a44f-4969-b397-6418a3884c24,service,low
09902b5d-a44f-4969-b397-6418a3884c24,ambience,medium
a0750bce-45f3-47df-ac0e-6e0541b593ff,comfort,low
a0750bce-45f3-47df-ac0e-6e0541b593ff,service,high
e2a09bb7-01db-4084-b4eb-f8a6a5de21d8,ambience,medium
e2a09bb7-01db-4084-b4eb-f8a6a5de21d8,service,medium
3ed64070-bdd3-4ec9-af15-5133bb68df33,comfort,high
3ed64070-bdd3-4ec9-af15-5133bb68df33,cleanliness,high
3ed64070-bdd3-4ec9-af15-5133bb68df33,service,medium
3ed64070-bdd3-4ec9-af15-5133bb68df33,wifi_speed,medium
3ed64070-bdd3-4ec9-af15-5133bb68df33,ambience,high
f5e3d12b-6b06-4f21-aa8c-e41a15d870c7,wifi_speed,low
f5e3d12b-6b06-4f21-aa8c-e41a15d870c7,ambience,medium
034394f9-25a9-4bd6-8838-a0c9055f7d29,wifi_speed,high
034394f9-25a9-4bd6-8838-a0c9055f7d29,cleanliness,medium
034394f9-25a9-4bd6-8838-a0c9055f7d29,ambience,medium
034394f9-25a9-4bd6-8838-a0c9055f7d29,service,medium
aba9c979-3778-4ac4-8e4d-f7494e33de8d,comfort,high
aba9c979-3778-4ac4-8e4d-f7494e33de8d,cleanliness,medium
f26cf868-0f28-4662-9a97-a592de9c5663,ambience,medium
f26cf868-0f28-4662-9a97-a592de9c5663,wifi_speed,low
f26cf868-0f28-4662-9a97-a592de9c5663,service,medium
6903fccc-78e7-4c27-acb7-484af505d1a3,service,low
6903fccc-78e7-4c27-acb7-484af505d1a3,ambience,low
6903fccc-78e7-4c27-acb7-484af505d1a3,cleanliness,low
6903fccc-78e7-4c27-acb7-484af505d1a3,wifi_speed,low
6903fccc-78e7-4c27-acb7-484af505d1a3,comfort,low
e8ade6ea-87cc-4503-b0e8-67489331422b,service,medium
e8ade6ea-87cc-4503-b0e8-67489331422b,comfort,medium
e8ade6ea-87cc-4503-b0e8-67489331422b,cleanliness,low
e8ade6ea-87cc-4503-b0e8-67489331422b,ambience,high
9f3eab37-ed65-48ff-9df2-5b9a9df0ad2c,cleanliness,low
9f3eab37-ed65-48ff-9df2-5b9a9df0ad2c,comfort,high
9f3eab37-ed65-48ff-9df2-5b9a9df0ad2c,wifi_speed,low
9f3eab37-ed65-48ff-9df2-5b9a9df0ad2c,ambience,low
9f3eab37-ed65-48ff-9df2-5b9a9df0ad2c,service,high
24a1d803-8f4c-4891-8ff7-85a5d6e94689,ambience,high
24a1d803-8f4c-4891-8ff7-85a5d6e94689,cleanliness,high
24a1d803-8f4c-4891-8ff7-85a5d6e94689,comfort,medium
24a1d803-8f4c-4891-8ff7-85a5d6e94689,service,medium
ce68d48c-cd0b-452c-87cd-69a0fc34f20c,ambience,high
ce68d48c-cd0b-452c-87cd-69a0fc34f20c,service,high
ce68d48c-cd0b-452c-87cd-69a0fc34f20c,comfort,low
ce68d48c-cd0b-452c-87cd-69a0fc34f20c,wifi_speed,low
ce68d48c-cd0b-452c-87cd-69a0fc34f20c,cleanliness,high
9d06dd5d-16cf-4f13-a344-f9fb14227fba,service,low
9d06dd5d-16cf-4f13-a344-f9fb14227fba,comfort,high
a6f01370-14d3-4f42-947b-54cff2deefe9,comfort,low
a6f01370-14d3-4f42-947b-54cff2deefe9,wifi_speed,high
a6f01370-14d3-4f42-947b-54cff2deefe9,ambience,low
a6f01370-14d3-4f42-947b-54cff2deefe9,cleanliness,medium
a6f01370-14d3-4f42-947b-54cff2deefe9,service,low
1d697245-37f0-4f5f-9786-e7180cea051a,ambience,high
1d697245-37f0-4f5f-9786-e7180cea051a,service,medium
1d697245-37f0-4f5f-9786-e7180cea051a,wifi_speed,low
1d697245-37f0-4f5f-9786-e7180cea051a,comfort,medium
5a63baf9-8c03-4058-83d7-1356e407c6ca,service,low
5a63baf9-8c03-4058-83d7-1356e407c6ca,cleanliness,high
5a63baf9-8c03-4058-83d7-1356e407c6ca,ambience,low
5a63baf9-8c03-4058-83d7-1356e407c6ca,wifi_speed,high
5a63baf9-8c03-4058-83d7-1356e407c6ca,comfort,low
516cf2c3-7fea-47d0-9536-9154f3cf0609,service,low
516cf2c3-7fea-47d0-9536-9154f3cf0609,comfort,high
745c3efb-3161-43e7-bbdd-16acca4a44db,ambience,medium
745c3efb-3161-43e7-bbdd-16acca4a44db,wifi_speed,low
745c3efb-3161-43e7-bbdd-16acca4a44db,comfort,high
745c3efb-3161-43e7-bbdd-16acca4a44db,service,low
cd69bcd5-737f-4837-980a-4e51f3e77044,ambience,medium
cd69bcd5-737f-4837-980a-4e51f3e77044,comfort,high
cd69bcd5-737f-4837-980a-4e51f3e77044,wifi_speed,low
cd69bcd5-737f-4837-980a-4e51f3e77044,cleanliness,medium
33e80d0e-a630-4f92-a237-b75ca38fa261,cleanliness,medium
33e80d0e-a630-4f92-a237-b75ca38fa261,service,low
33e80d0e-a630-4f92-a237-b75ca38fa261,comfort,high
fa1e5a2a-3103-4ffa-91fd-73a308f475a2,cleanliness,medium
fa1e5a2a-3103-4ffa-91fd-73a308f475a2,wifi_speed,high
fa1e5a2a-3103-4ffa-91fd-73a308f475a2,service,low
74ea22f2-ccd1-4cdd-9b67-83697d98c21f,ambience,low
74ea22f2-ccd1-4cdd-9b67-83697d98c21f,cleanliness,low
161059e3-a993-4b9c-8160-25e8e410f586,comfort,high
161059e3-a993-4b9c-8160-25e8e410f586,cleanliness,high
11092ba7-3b45-4de6-852d-0d1afb4ecac2,service,low
11092ba7-3b45-4de6-852d-0d1afb4ecac2,cleanliness,medium
3014450b-4bbf-41d1-b432-cbd15965cbf1,service,high
3014450b-4bbf-41d1-b432-cbd15965cbf1,ambience,low
3014450b-4bbf-41d1-b432-cbd15965cbf1,wifi_speed,medium
3014450b-4bbf-41d1-b432-cbd15965cbf1,cleanliness,low
04fca7b3-214a-4bf9-aa3b-2f7ad1620cf0,ambience,medium
04fca7b3-214a-4bf9-aa3b-2f7ad1620cf0,comfort,medium
04fca7b3-214a-4bf9-aa3b-2f7ad1620cf0,wifi_speed,high
04fca7b3-214a-4bf9-aa3b-2f7ad1620cf0,cleanliness,high
04fca7b3-214a-4bf9-aa3b-2f7ad1620cf0,service,medium
67546e79-8f10-47bc-bac3-bdbf648bf7ee,wifi_speed,medium
67546e79-8f10-47bc-bac3-bdbf648bf7ee,comfort,high
67546e79-8f10-47bc-bac3-bdbf648bf7ee,cleanliness,medium
67546e79-8f10-47bc-bac3-bdbf648bf7ee,ambience,low
67546e79-8f10-47bc-bac3-bdbf648bf7ee,service,low
7b5f4691-2cf0-4870-b216-9610acbea47e,comfort,medium
7b5f4691-2cf0-4870-b216-9610acbea47e,service,medium
7b5f4691-2cf0-4870-b216-9610acbea47e,cleanliness,high
7b5f4691-2cf0-4870-b216-9610acbea47e,ambience,medium
07e599c5-907f-41e4-a973-e862fa6d1664,cleanliness,low
07e599c5-907f-41e4-a973-e862fa6d1664,comfort,medium
07e599c5-907f-41e4-a973-e862fa6d1664,wifi_speed,high
07e599c5-907f-41e4-a973-e862fa6d1664,service,low
07e599c5-907f-41e4-a973-e862fa6d1664,ambience,high
68eeb26c-5c9b-4b69-9e36-06730b7d16b1,ambience,medium
68eeb26c-5c9b-4b69-9e36-06730b7d16b1,cleanliness,high
68eeb26c-5c9b-4b69-9e36-06730b7d16b1,wifi_speed,medium
68eeb26c-5c9b-4b69-9e36-06730b7d16b1,service,low
68eeb26c-5c9b-4b69-9e36-06730b7d16b1,comfort,medium
ba0009d7-fe8b-4379-b879-d125040a56b4,cleanliness,high
ba0009d7-fe8b-4379-b879-d125040a56b4,service,high
ba0009d7-fe8b-4379-b879-d125040a56b4,wifi_speed,low
ba0009d7-fe8b-4379-b879-d125040a56b4,ambience,medium
ba0009d7-fe8b-4379-b879-d125040a56b4,comfort,medium
d821a019-43c3-4502-860c-6f581dbf0365,ambience,high
d821a019-43c3-4502-860c-6f581dbf0365,cleanliness,high
1ecd7305-74eb-447a-8be2-f9ad426766a9,service,medium
1ecd7305-74eb-447a-8be2-f9ad426766a9,cleanliness,medium
1ecd7305-74eb-447a-8be2-f9ad426766a9,wifi_speed,high
1ecd7305-74eb-447a-8be2-f9ad426766a9,comfort,low
01fee942-5d31-4eaa-835b-7a494d30418e,comfort,medium
01fee942-5d31-4eaa-835b-7a494d30418e,wifi_speed,medium
01fee942-5d31-4eaa-835b-7a494d30418e,cleanliness,high
01fee942-5d31-4eaa-835b-7a494d30418e,ambience,low
c42dab83-227e-443d-b812-0202f629e719,ambience,medium
c42dab83-227e-443d-b812-0202f629e719,service,high
c42dab83-227e-443d-b812-0202f629e719,comfort,medium
c42dab83-227e-443d-b812-0202f629e719,wifi_speed,high
c42dab83-227e-443d-b812-0202f629e719,cleanliness,low
ffdfb043-1367-4619-9cfc-8a0aaca1e451,ambience,low
ffdfb043-1367-4619-9cfc-8a0aaca1e451,comfort,medium
e5363a31-32ec-4940-a0b7-9afe820a2e76,service,medium
e5363a31-32ec-4940-a0b7-9afe820a2e76,ambience,medium
16908315-62e2-460b-bb0f-0b2a3ee41da5,ambience,low
16908315-62e2-460b-bb0f-0b2a3ee41da5,wifi_speed,high
16908315-62e2-460b-bb0f-0b2a3ee41da5,cleanliness,medium
16908315-62e2-460b-bb0f-0b2a3ee41da5,comfort,low
c1982204-7a5e-4d2d-ab88-0cd2a9520aff,comfort,low
c1982204-7a5e-4d2d-ab88-0cd2a9520aff,wifi_speed,medium
b05c1f10-3828-4899-bf3f-71b48420eb1f,wifi_speed,high
b05c1f10-3828-4899-bf3f-71b48420eb1f,cleanliness,high
b05c1f10-3828-4899-bf3f-71b48420eb1f,ambience,high
b05c1f10-3828-4899-bf3f-71b48420eb1f,service,high
b05c1f10-3828-4899-bf3f-71b48420eb1f,comfort,high
320b1570-d531-46d1-8853-c5b041af1050,comfort,medium
320b1570-d531-46d1-8853-c5b041af1050,service,low
320b1570-d531-46d1-8853-c5b041af1050,cleanliness,high
320b1570-d531-46d1-8853-c5b041af1050,wifi_speed,low
320b1570-d531-46d1-8853-c5b041af1050,ambience,low
1bf04bef-e2ed-4d4f-b981-3f261d080b52,service,high
1bf04bef-e2ed-4d4f-b981-3f261d080b52,cleanliness,medium
71b8f2ed-837d-426c-9185-847d1c643808,wifi_speed,low
71b8f2ed-837d-426c-9185-847d1c643808,service,medium
71b8f2ed-837d-426c-9185-847d1c643808,comfort,high
601c1683-52b9-4f14-af1e-ba61bcb1b58e,ambience,high
601c1683-52b9-4f14-af1e-ba61bcb1b58e,service,medium
601c1683-52b9-4f14-af1e-ba61bcb1b58e,wifi_speed,high
601c1683-52b9-4f14-af1e-ba61bcb1b58e,comfort,high
ecd75d4e-14a2-49f0-b33b-03fede94ff92,ambience,medium
ecd75d4e-14a2-49f0-b33b-03fede94ff92,comfort,low
ecd75d4e-14a2-49f0-b33b-03fede94ff92,cleanliness,high
ecd75d4e-14a2-49f0-b33b-03fede94ff92,wifi_speed,low
fc03e4c2-261e-40b1-817a-21467eea91e8,ambience,medium
fc03e4c2-261e-40b1-817a-21467eea91e8,comfort,medium
b8e9bb50-c680-451d-9277-09dbf8d71875,service,low
b8e9bb50-c680-451d-9277-09dbf8d71875,cleanliness,low
b8e9bb50-c680-451d-9277-09dbf8d71875,ambience,high
b8e9bb50-c680-451d-9277-09dbf8d71875,wifi_speed,medium
f8215bb5-11e1-44a3-8b1c-30b6b56c99c2,cleanliness,low
f8215bb5-11e1-44a3-8b1c-30b6b56c99c2,wifi_speed,low
ea977b48-0f98-4cd8-a9f1-7e44f31d3afb,cleanliness,medium
ea977b48-0f98-4cd8-a9f1-7e44f31d3afb,wifi_speed,low
1c300343-8e61-48e3-886b-76216b266de5,comfort,medium
1c300343-8e61-48e3-886b-76216b266de5,ambience,medium
d86f57f5-7fa8-402b-8d54-c9fbeb0f3660,ambience,medium
d86f57f5-7fa8-402b-8d54-c9fbeb0f3660,service,low
16e5ed19-b610-4be4-8160-69c22582f3f7,ambience,high
16e5ed19-b610-4be4-8160-69c22582f3f7,service,low
16e5ed19-b610-4be4-8160-69c22582f3f7,wifi_speed,medium
16e5ed19-b610-4be4-8160-69c22582f3f7,cleanliness,high
af94a7ad-72ef-4288-a76a-bc0d05125a1d,wifi_speed,low
af94a7ad-72ef-4288-a76a-bc0d05125a1d,service,medium
af94a7ad-72ef-4288-a76a-bc0d05125a1d,comfort,high
af94a7ad-72ef-4288-a76a-bc0d05125a1d,ambience,medium
af94a7ad-72ef-4288-a76a-bc0d05125a1d,cleanliness,medium
0166e567-0ac3-42b6-a609-96d1274754ff,ambience,high
0166e567-0ac3-42b6-a609-96d1274754ff,service,medium
adc4e86f-e603-448d-a586-30231c0d3d76,cleanliness,high
adc4e86f-e603-448d-a586-30231c0d3d76,ambience,medium
ca8a7443-6bf7-4f46-a0bc-7d27012335b3,service,low
ca8a7443-6bf7-4f46-a0bc-7d27012335b3,wifi_speed,medium
ca8a7443-6bf7-4f46-a0bc-7d27012335b3,cleanliness,low
ca8a7443-6bf7-4f46-a0bc-7d27012335b3,comfort,medium
ca8a7443-6bf7-4f46-a0bc-7d27012335b3,ambience,low
b99dd02c-90b8-44ae-87ea-88c3ddede764,service,medium
b99dd02c-90b8-44ae-87ea-88c3ddede764,ambience,medium
b99dd02c-90b8-44ae-87ea-88c3ddede764,comfort,low
fe76f25e-5ad5-4950-8c13-9b5eeca6f4ae,cleanliness,high
fe76f25e-5ad5-4950-8c13-9b5eeca6f4ae,wifi_speed,medium
fe76f25e-5ad5-4950-8c13-9b5eeca6f4ae,service,low
fe76f25e-5ad5-4950-8c13-9b5eeca6f4ae,comfort,medium
e95c65ac-4e0e-4c0a-8c83-ecf4f7d0f0c7,ambience,high
e95c65ac-4e0e-4c0a-8c83-ecf4f7d0f0c7,wifi_speed,low
e95c65ac-4e0e-4c0a-8c83-ecf4f7d0f0c7,cleanliness,low
e95c65ac-4e0e-4c0a-8c83-ecf4f7d0f0c7,comfort,medium
496a9483-0cc2-48b8-89f2-8f56f71fb435,ambience,medium
496a9483-0cc2-48b8-89f2-8f56f71fb435,wifi_speed,high
496a9483-0cc2-48b8-89f2-8f56f71fb435,cleanliness,medium
a9246e1a-6459-4a5c-926d-4b968ce4af0c,wifi_speed,medium
a9246e1a-6459-4a5c-926d-4b968ce4af0c,comfort,medium
a9246e1a-6459-4a5c-926d-4b968ce4af0c,cleanliness,low
ff570a04-0519-4c1f-bd54-c62e221f62a5,ambience,low
ff570a04-0519-4c1f-bd54-c62e221f62a5,wifi_speed,high
ff570a04-0519-4c1f-bd54-c62e221f62a5,comfort,high
ff570a04-0519-4c1f-bd54-c62e221f62a5,service,medium
ff570a04-0519-4c1f-bd54-c62e221f62a5,cleanliness,medium
04ebdf47-e52c-4f30-b757-6d3b79d5fe11,service,high
04ebdf47-e52c-4f30-b757-6d3b79d5fe11,ambience,high
8f182f0e-9cca-4fc5-ac8c-a863364fc154,service,medium
8f182f0e-9cca-4fc5-ac8c-a863364fc154,wifi_speed,medium
8f182f0e-9cca-4fc5-ac8c-a863364fc154,comfort,medium
90634d2b-892e-486f-988c-a387eb03868f,wifi_speed,high
90634d2b-892e-486f-988c-a387eb03868f,ambience,low
90634d2b-892e-486f-988c-a387eb03868f,comfort,high
90634d2b-892e-486f-988c-a387eb03868f,cleanliness,low
46a3b85d-06c4-4a8d-a5f0-3bc90b89722d,service,low
46a3b85d-06c4-4a8d-a5f0-3bc90b89722d,cleanliness,medium
fdd63afc-dcea-481c-b809-d6894484a413,wifi_speed,medium
fdd63afc-dcea-481c-b809-d6894484a413,ambience,medium
fdd63afc-dcea-481c-b809-d6894484a413,cleanliness,low
fdd63afc-dcea-481c-b809-d6894484a413,comfort,low
fdd63afc-dcea-481c-b809-d6894484a413,service,low
11eca606-e1e9-4cfd-94da-5565c2b14607,ambience,low
11eca606-e1e9-4cfd-94da-5565c2b14607,service,high
11eca606-e1e9-4cfd-94da-5565c2b14607,wifi_speed,high
11eca606-e1e9-4cfd-94da-5565c2b14607,comfort,low
7f0a0f74-1eea-4f67-ad4a-fc5b68faf1a8,service,low
7f0a0f74-1eea-4f67-ad4a-fc5b68faf1a8,comfort,high
7f0a0f74-1eea-4f67-ad4a-fc5b68faf1a8,wifi_speed,high
7f0a0f74-1eea-4f67-ad4a-fc5b68faf1a8,ambience,high
7f0a0f74-1eea-4f67-ad4a-fc5b68faf1a8,cleanliness,high
2b499480-4c3e-4e32-b9d6-f374be3393b7,service,low
2b499480-4c3e-4e32-b9d6-f374be3393b7,wifi_speed,low
2b499480-4c3e-4e32-b9d6-f374be3393b7,comfort,high
2b499480-4c3e-4e32-b9d6-f374be3393b7,ambience,high
2b499480-4c3e-4e32-b9d6-f374be3393b7,cleanliness,low
85f77fe4-cf18-4874-8a28-f4c782774d0b,wifi_speed,low
85f77fe4-cf18-4874-8a28-f4c782774d0b,cleanliness,medium
